target_id	length	eff_length	est_counts	tpm
NR_104379	2676	2387.02	0	0
NR_104415	2416	2363.7	42.4907	2.37364
NR_104608	1413	1167.84	0	0
NR_104438	12114	13040.5	0	0
NR_104439	11940	13006.8	0	0
NR_104305	3110	2827.52	20.8953	0.975787
NR_110359	1727	1509.8	0	0
NR_104434	1096	959.84	24.0193	3.30426
NR_104303	2946	2687.93	14.3433	0.704605
NR_133574	2091	1796.35	0	0
NR_130725	5474	5238.72	0	0
NR_110962	3804	3671.55	0	0
NR_126092	1541	1411.6	4.81282	0.450194
NR_132142	715	441.599	5.97105	1.7854
NR_131225	4354	4265.52	0	0
NR_110981	1980	2004.35	0	0
NR_121592	2850	2512.11	0	0
NR_125891	1721	1806.8	15.6525	1.1439
NR_111937	1785	1695.43	0	0
NR_131940	3588	3139.24	0	0
NR_134926	2386	2168.8	0	0
NR_120498	3176	2643.51	17.1433	0.856303
NR_132326	900	682.834	0	0
NR_126153	3287	3395.27	9.48908	0.369031
NR_111890	950	761.8	9.38288	1.62633
NR_131899	3700	3198.62	841.829	34.7516
NR_126154	3517	3676.32	6.39026	0.229519
NR_131076	3668	3745.08	0	0
NR_110979	3799	3489.26	1.56379	0.0591775
NR_111938	1620	1497.95	12.1494	1.07095
NR_110980	2975	2719.06	0	0
NR_110963	1955	2051.12	0	0
NR_121195	3104	3225.24	0	0
NR_111891	698	471.606	9.3171	2.60864
NR_131256	3247	3029.8	0	0
NR_132136	10280	9913.48	126.073	1.67922
NR_110985	2985	2719.26	0	0
NR_130895	3798	3402.83	14.0217	0.544094
NR_110972	1885	1667.8	0	0
NR_132589	1603	1504	4.02959	0.353773
NM_001361577	2372	2020.9	0	0
NR_111935	1381	1281.29	0	0
NR_110959	3168	3197.26	0	0
NR_077245	2982	2717.82	0	0
NR_138583	741	524.067	0	0
NR_145487	2939	2805.38	0	0
NR_138545	3072	2890.56	1.68336	0.0768969
NR_138602	5179	5844.43	6.80508e-07	1.53746e-08
NM_001357409	1694	1614.98	0	0
NR_144566	4788	4400.07	67.7361	2.0327
NR_136926	1779	1405.74	4.2729	0.401356
NR_138582	759	615.535	0	0
NR_137634	6672	6561.07	0	0
NR_138580	1273	1145.14	0	0
NR_136912	1674	1680.24	25.3857	1.99494
NM_001361578	2392	2034.2	0	0
NR_136911	1437	1373.27	5.98342	0.575315
NR_136937	1919	1567.61	0.160995	0.0135608
NR_138584	675	520.408	3.67834	0.9333
NR_138581	1332	1193.96	0	0
NM_001361581	2601	2229.19	0	0
NM_028347	1883	1894.04	48.314	3.36818
NM_001361582	2584	2210.89	5.60119	0.334523
NM_001361580	2507	2139.37	0	0
NR_027785	1452	1294.02	3.28252	0.334951
NR_145504	2920	2944.18	0	0
NR_148431	2047	1900.67	14.8109	1.02893
NR_148430	1819	1642.45	6.40468	0.514895
NR_138579	1396	1280.41	7.28339	0.751101
NR_145503	3026	3074.02	0	0
NR_136882	5217	4803.89	47.2914	1.29987
NR_138251	719	502.146	0	0
NR_145486	2944	2836.36	3.56305	0.165872
NR_153830	1517	1299.8	0	0
NR_154387	2825	3098.36	3.98064	0.169642
NR_153769	2323	2293.11	0	0
NR_156114	3082	2986.58	13.5584	0.59944
NR_149723	3263	3307.21	0	0
NR_153440	4156	3993.83	0	0
NR_151603	2178	2303.69	9.20902	0.527841
NR_151774	2367	2379.11	4.54669	0.252345
NR_155072	3855	3546.92	53.9612	2.00883
NR_151684	6412	5670.66	52.8864	1.23147
NR_151691	568	307.88	11.7963	5.05915
NR_152185	3775	3529.6	18.2886	0.684177
NR_149355	3977	3210.53	11.1133	0.457066
NR_152989	2909	2527.14	20.4467	1.06834
NR_151468	1886	1798.77	0	0
NR_155747	813	582.415	46.4008	10.5198
NR_153758	1068	942.008	13.1297	1.8404
NR_156127	1665	1779.63	286.447	21.2534
NR_151481	2047	1955.74	50.8164	3.43089
NR_151477	1269	1137.73	0	0
NR_152872	2741	2406.87	17.9232	0.983277
NR_132633	1008	877.674	8.61842	1.29661
NR_153420	1483	1420.3	1	0.0929682
NR_153116	1888	1767.69	17	1.26986
NR_151644	4462	4408.36	0	0
NR_153103	4343	4814.59	0	0
NR_151465	675	536.18	50.6284	12.468
NR_003559	4555	4289.98	9.45607	0.291051
NR_153807	1632	1525.14	10.046	0.869751
NR_151507	1877	1539.86	0	0
NR_151677	3712	3762.69	32.8154	1.15158
NR_149734	1071	835.93	8.5484	1.35029
NR_153591	3215	3434.13	4	0.1538
NR_152094	1170	917.965	9.6274	1.38483
NR_156132	5695	6064.54	2.96864e-05	6.46356e-07
NR_152617	2554	2269.67	0	0
NR_153320	3930	4041.1	0	0
NR_033442	4004	3250.31	0	0
NR_151599	3147	3182.66	0	0
NR_149307	2422	2327.67	16.8254	0.954462
NR_151626	5084	4596.46	0	0
NR_153386	3279	2941.29	0	0
NR_149754	1316	1061.75	8.16418	1.01532
NR_149744	2471	2501.76	0	0
NR_045575	3000	2639.85	23.3526	1.16807
NR_153429	3394	3421.88	0	0
NR_153962	2999	2775.06	2.50373	0.119132
NR_156013	3321	3125.42	0.014224	0.000600934
NR_153793	1039	982.49	0	0
NR_151825	3755	3630.37	34.114	1.24078
NR_151595	2840	2578.15	16.3222	0.835957
NR_156179	3755	3883.56	0	0
NR_153430	3484	3534.49	0	0
NR_152152	2497	2459.53	9.08779	0.487888
NR_151686	2215	2105.21	11.4878	0.720537
NR_152858	4193	3712.35	7.62587	0.27124
NR_152264	3826	3232.68	74.2566	3.03309
NR_151463	2152	2154.66	24.3515	1.49231
NR_152861	4228	3726.56	0	0
NR_149356	4027	3253.55	11.2966	0.458461
NR_153380	2897	2705.35	0	0
NR_154991	947	718.066	77.7789	14.3024
NR_153796	616	363.089	3.81724	1.38819
NR_156126	1717	1816.57	0	0
NR_155541	432	219.671	11.1604	6.70843
NR_153390	3637	3174.8	0	0
NR_151712	5698	5913.99	11.3108	0.252537
NR_155757	1267	1179.69	8.91621	0.997992
NR_153393	785	607.399	1.9833	0.431148
NR_151588	2181	2076.61	0	0
NR_151589	2141	2018.09	0	0
NR_153387	3483	3079.73	30.9934	1.32883
NR_152823	3019	3456.09	5.64537	0.215685
NR_151450	1968	1763.35	5.70351	0.427086
NR_153437	941	723.797	0	0
NR_155758	1203	1108.06	3.40626	0.405906
NR_151467	1777	1698.76	29.08	2.26035
NR_151601	2287	2447.71	1.04155e-08	5.61867e-10
NR_155205	2476	2152.58	33.0551	2.02765
NR_151773	2376	2388.5	12.7104	0.702663
NR_151598	3291	3073.8	0	0
NR_155545	2175	2188.63	26.1664	1.57864
NR_152186	4013	3736.89	23.348	0.824996
NR_153345	3728	3696.42	25.6191	0.915155
NR_156014	3100	2868.77	15.7123	0.723197
NR_151711	5445	5565.73	0	0
NR_152184	3811	3567.23	85.9394	3.18108
NR_152188	1566	1430.2	0	0
NR_151692	1785	1608.04	19.02	1.56181
NR_151458	2728	2498.15	0.248249	0.0131215
NR_153428	4199	3899.37	2.779	0.0941037
NR_153442	1955	1794.62	6.48369	0.477048
NR_152873	2803	2469.99	0	0
NR_151857	2777	2559.8	0	0
NR_153794	1675	1309.35	16.0612	1.6197
NR_153760	1825	1593.5	0	0
NR_151532	4027	3815.19	0	0
NR_151661	1796	1492.61	197.775	17.4959
NR_152603	2933	2931.38	11.6454	0.524562
NR_153761	2128	1891.31	0	0
NR_151476	1256	1126.49	0	0
NR_153106	1180	1108.92	16.4654	1.96058
NR_151627	5170	4695.09	19.6214	0.551823
NR_152827	4376	4664.22	20.9112	0.591989
NR_149311	3794	3576.8	0	0
NR_156185	3026	2977.82	0	0
NR_149314	2925	2707.8	0	0
NR_151482	1925	1809.66	0	0
NR_155260	1204	953.778	0	0
NR_151584	832	612.593	3.48167	0.750461
NR_153389	931	755.625	0	0
NR_152519	4288	4317.88	0	0
NR_151727	6446	6255.77	0	0
NR_153401	3891	3929.17	0	0
NR_152751	1743	1635.64	33.3076	2.68887
NR_151676	4428	4558.86	5.06464	0.146692
NR_149728	2817	2312.9	13.0515	0.745103
NR_149733	2053	1888.14	11.4966	0.803984
NR_155555	3478	3121.6	0	0
NR_153348	809	557.597	19.3868	4.5909
NR_156111	3388	3451.27	0	0
NR_151690	774	557.025	0	0
NR_151779	4670	5123.3	0	0
NR_155454	5902	5451.58	6.86567	0.166293
NR_151457	2731	2495.8	22.2465	1.17697
NR_149737	8645	7805.19	0	0
NR_155542	498	290.197	4.90702	2.23274
NR_153319	3851	3967.65	0	0
NR_153311	6363	6291.2	0	0
NR_153768	2345	2334.21	0	0
NR_151600	2585	2800.36	14.8295	0.699239
NR_153441	2178	2017.14	0	0
NR_149757	816	642.795	2.42862	0.498885
NR_152859	3510	3053.34	0	0
NR_153385	3583	3278.24	5.52446	0.222516
NR_152142	3670	3073	0	0
NR_151826	2978	2807.32	22.5304	1.05971
NR_151602	2476	2656.34	25.9615	1.2905
NR_154585	1525	1319.56	0	0
NR_152860	4053	3563.01	0	0
NR_153426	4232	3914.53	0	0
NR_153321	3965	4084.82	0	0
NR_153832	2756	2883.12	0	0
NR_153427	4182	3882.18	0	0
NR_153425	4348	4043.16	18.1436	0.592538
NR_153112	1360	1303.62	22.329	2.26168
NR_155069	3560	3006.35	0	0
NR_154889	553	278.752	8.62857	4.08727
NR_149724	2035	2030.48	32.3066	2.1009
NR_152258	2033	1648.12	24.4266	1.95698
NR_153392	757	583.332	0	0
NR_153439	3417	3226.12	0	0
NR_152137	1815	1845.56	0	0
NR_153403	2175	2140.24	84.089	5.18787
NR_153402	3761	3819.98	16.4837	0.569781
NR_153435	2540	2518.96	0	0
NR_151702	3763	3545.8	0	0
NR_152853	1354	1094.35	11.1322	1.34319
NR_149715	4294	4166.67	14.4875	0.459109
NR_130743	3606	3168.76	11.0751	0.461499
NR_154888	556	280.21	110.997	52.3047
NR_151629	2991	2579.46	0	0
NR_153379	2475	2477.15	1	0.0533042
NR_151827	2877	2685	36.185	1.7795
NR_149756	870	671.088	9.83177	1.93448
NR_151683	6415	5675.16	5.09971e-08	1.18653e-09
NR_155068	3665	3099.82	33.9297	1.44529
NR_153424	4209	3887.19	0	0
NR_153105	1206	1138.73	6.52071	0.756111
NR_154464	586	370.703	0	0
NR_153963	1119	848.397	0	0
NR_153407	1911	1712.1	0	0
NR_155543	677	448.78	50.3564	14.8161
NR_151772	6449	6534.57	147.001	2.97042
NR_156419	5193	4706.15	0	0
NR_156430	2422	1976.35	2.38232	0.159165
NR_110973	5127	5048.94	0	0
NR_156447	3943	3958.45	10.8966	0.363478
NR_156496	3689	3618.66	18.2559	0.666144
NR_156443	1102	881.45	13.5349	2.02754
NR_156411	527	315.733	39.2696	16.4229
NR_156435	2539	2318.88	0	0
NR_029459	1131	1031.98	14.8411	1.89893
NR_156455	4679	4403.46	6.36741	0.190933
NR_156410	2087	1926.82	21.12	1.44733
NR_126101	664	456.11	62.1207	17.9838
NR_156413	1846	1785.45	10.8693	0.80384
NR_156434	2578	2370.11	9.01644	0.50232
NR_156429	2496	2085.37	6.30584	0.399276
NR_156476	2090	1634.35	22.4344	1.81252
NR_156439	3162	2781.29	0	0
NR_156700	2135	2056.72	0	0
NR_156692	1766	1570.66	5.26882	0.442939
NR_156433	3570	3365.36	19.4183	0.761889
NR_156495	4007	3746.61	18.4892	0.651615
NR_156707	2634	2367.31	0	0
NR_156450	2663	2187.89	45.8745	2.76859
NR_156412	3412	3389.67	0	0
NR_156409	998	780.797	0	0
NR_156438	2099	1961.26	4	0.269301
NR_156693	3069	2851.8	0	0
NR_156694	3191	2973.8	0	0
NR_130641	2788	2888.04	0	0
NR_130640	2876	2989	0	0
NR_046286	2897	2679.8	0	0
NR_121611	2528	2310.8	0	0
NR_153115	1028	810.797	0	0
NR_153833	1288	996.591	10.9681	1.4532
NR_151685	1935	1953.61	3.68604	0.249135
NR_026924	547	332.822	0	0
NR_026596	2177	1959.8	0	0
NR_144494	650	433.783	0	0
NR_037254	83	13.2778	0	0
NR_027920	2188	1970.8	0	0
NR_028317	1003	785.797	0	0
NR_040345	1571	1550.58	0	0
NR_106176	115	13.3519	0	0
NR_131161	458	248.647	0	0
NR_039563	94	11.7036	0	0
NR_033501	817	599.95	0	0
NR_046144	121	14.7232	0	0
NR_073374	975	766.196	1	0.172335
NR_126087	660	443.624	0	0
NR_045164	2986	3158.03	6	0.250869
NR_027377	2564	2357.18	12	0.672205
NR_126468	799	581.98	0	0
NR_030692	3354	3259.24	2	0.0810264
NR_040749	832	614.95	0	0
NR_015540	3611	3393.8	0	0
NR_040429	1379	1209.63	49	5.34881
NR_037231	89	12.0385	0	0
NR_110470	1645	1427.8	0	0
NR_105745	91	12.3013	0	0
NR_039537	59	15.8636	0	0
NR_015548	1494	1328.69	8	0.795024
NR_045979	610	394.297	0	0
NR_126547	1115	897.797	0	0
NR_046154	121	14.7232	0.290323	2.60371
NR_040524	4020	4029.46	4	0.131077
NR_045290	3174	3168.22	49	2.04218
NR_040260	651	426.887	37.6218	11.6369
NR_015386	3311	3093.8	0	0
NR_038002	416	210.556	0	0
NR_015526	7840	7229.99	7.40098	0.135165
NR_034052	112	12.7696	1	10.3404
NR_045338	1182	964.797	0	0
NR_045624	893	675.834	0	0
NR_038143	856	638.885	0	0
NR_136881	990	772.797	0	0
NR_037226	83	13.2778	0	0
NR_131123	2476	2091.72	5.08077	0.320729
NR_028570	76	14.1266	0	0
NR_040742	642	425.884	0	0
NR_003547	1277	1059.8	0	0
NR_037569	5157	4467.87	178.144	5.26483
NR_131920	630	414.015	0	0
NR_033556	1622	1404.8	0	0
NR_045165	1670	1452.8	0	0
NR_045295	1968	1799.68	3	0.220109
NR_126558	1856	1889.27	107	7.47831
NR_131147	2363	2145.8	0	0
NR_106066	61	16.4583	0	0
NR_045759	600	384.459	0	0
NR_040346	1378	1339.81	2	0.197107
NR_121595	2368	2150.8	0	0
NR_037276	87	13.0099	0	0
NR_108044	828	610.95	0	0
NR_105951	61	16.4583	0	0
NR_040300	964	752.424	13	2.28136
NR_034038	626	385.845	19	6.5021
NR_030566	94	11.7036	0	0
NR_038152	370	170.789	3.46575	2.67948
NR_003372	1253	1035.8	0	0
NR_033506	3558	3604.89	4.352	0.159408
NR_004415	215	57.6036	1.33333	3.05634
NR_026944	727	551.741	3	0.717958
NR_131182	1567	1349.8	0	0
NR_130321	84	12.8025	0	0
NR_033641	1252	1115.92	5.44936	0.644804
NR_110516	1068	821.577	1	0.160718
NR_037267	83	13.2778	0	0
NR_033216	704	487.236	0	0
NR_001584	1121	903.797	0	0
NR_028101	524	267.969	2404.07	1184.61
NR_131011	1603	1385.8	0	0
NR_028572	139	19.8194	3	19.9868
NR_033197	1214	996.797	0	0
NR_073028	993	876.755	1	0.150603
NR_105945	56	19.4	0	0
NR_034049	134	18.1674	1	7.26809
NR_049191	51	18.1667	0	0
NR_106087	39	17.2857	0	0
NR_037257	87	13.0099	0	0
NR_132735	1009	791.797	0	0
NR_030542	78	14.3556	0	0
NR_105784	101	11.5296	0	0
NR_030603	78	14.3556	0	0
NR_038051	2322	2104.8	0	0
NR_131098	1082	864.797	0	0
NR_033433	2764	2546.8	0	0
NR_030150	73	14.623	0	0
NR_077230	929	627.164	0	0
NR_045760	824	606.95	0	0
NR_077238	1145	927.797	0	0
NR_015582	2763	2545.8	0	0
NR_106113	61	16.4583	0	0
NR_037232	80	12.906	0	0
NR_106132	62	16.8	0	0
NR_027903	1270	1121.04	3.47665	0.4095
NR_027886	2439	2278.36	2	0.11591
NR_135273	1935	1717.8	0	0
NR_131158	1370	1152.8	0	0
NR_045327	1318	1322.86	6.83866	0.682604
NR_039562	79	13.7921	1	9.57378
NR_040433	2976	3183.38	1	0.0414786
NR_037211	81	13.2764	0	0
NR_136921	841	623.934	0	0
NR_040572	705	488.236	0	0
NR_136914	913	695.834	0	0
NR_045898	357	159.884	0	0
NR_102341	2156	1928.82	4.47221	0.306157
NR_106041	64	15.4194	0	0
NR_030569	80	12.906	0	0
NR_034045	107	12.1278	4	43.5502
NR_015486	1705	1616.87	8	0.653322
NR_045633	3154	2995.74	1	0.0440767
NR_037210	98	11.5355	0	0
NR_073559	1007	709.938	1.1441	0.212793
NR_028571	132	17.5847	1	7.50893
NR_002885	1428	1080.4	221.999	27.1319
NR_131166	2310	2419.97	3	0.163691
NR_045477	1389	1171.8	0	0
NR_131041	952	675.735	13	2.54027
NR_045047	3302	3084.8	0	0
NR_029721	102	11.5356	0	0
NR_003960	3049	2831.8	0	0
NR_040615	1034	816.797	0	0
NR_106093	52	16.5714	0	0
NR_131036	1227	1009.8	0	0
NR_046209	2171	1809.54	34.8933	2.54616
NR_130158	1562	1344.8	0	0
NR_040261	633	414.98	32.3643	10.298
NR_040302	2074	1752	0	0
NR_028538	61	16.4583	0	0
NR_105766	120	14.4597	0	0
NR_045446	1693	1475.8	0	0
NR_136895	1387	1160.85	1.06074	0.120655
NR_040280	3189	2938.14	78	3.50538
NR_002849	2854	2500.47	1.03281	0.0545394
NR_030437	79	13.7921	0	0
NR_038136	742	525.067	0	0
NR_045899	906	688.834	0	0
NR_033784	408	203.663	0	0
NR_030419	86	13.1075	0	0
NR_128569	58	18.1667	0	0
NR_037243	64	15.4194	0	0
NR_015608	1039	814.001	1156.62	187.621
NR_151606	2186	1968.8	0	0
NR_045705	1959	1741.8	0	0
NR_027821	2014	2010.6	4.3338	0.284614
NR_131130	2516	2298.8	0	0
NR_027985	4136	3966.31	126.511	4.21169
NR_033512	1712	1494.8	0	0
NR_003492	377	176.782	0	0
NR_136906	594	378.577	0	0
NR_126536	577	361.932	0	0
NR_040368	751	534.053	0	0
NR_040512	376	175.899	0	0
NR_136934	557	342.452	0	0
NR_045795	2384	2140.15	3.41587	0.210751
NR_003519	1485	1428.31	4	0.369787
NR_040587	436	228.455	3.92681	2.26961
NR_038189	483	271.778	0	0
NR_040725	763	546.039	0	0
NR_030604	81	13.2764	0	0
NR_030573	83	13.2778	0	0
NR_030695	2152	2091.36	64	4.04077
NR_045389	627	411.068	0	0
NR_151625	471	246.986	9	4.81154
NR_136917	1093	875.797	0	0
NR_030762	221	61.235	0	0
NR_045629	1071	918.157	2	0.287625
NR_040760	2179	1849.79	4.14958	0.296207
NR_105988	63	16.5556	0	0
NR_046180	2631	2477.43	5	0.26649
NR_106053	66	15.6	0	0
NR_110478	581	365.828	0	0
NR_045392	1810	1592.8	0	0
NR_102394	1737	1519.8	0	0
NR_105807	82	13.0963	0	0
NR_106030	91	12.3013	0	0
NR_110363	1723	1489.26	1	0.0886628
NR_028578	2628	2949.3	1	0.0447707
NR_015514	1538	1462.79	2	0.180535
NR_045695	522	303.074	1	0.435676
NR_045060	1095	877.797	0	0
NR_030261	76	14.1266	0	0
NR_027945	876	658.851	0	0
NR_040293	550	317.363	47.858	19.9118
NR_136905	786	545.13	0	0
NR_037956	607	391.368	0	0
NR_045949	3174	2956.8	0	0
NR_037236	85	12.6517	0	0
NR_038058	1056	959.583	35	4.81614
NR_045896	683	466.458	0	0
NR_028299	451	275.755	3	1.43652
NR_105974	70	14.7143	0	0
NR_033546	3655	3437.8	0	0
NR_045873	3347	3556.74	1	0.0371246
NR_144495	20593	20679	67.6801	0.432159
NR_033483	522	308.825	0	0
NR_045009	1082	777.257	1	0.169882
NR_045305	1038	820.797	0	0
NR_040350	2513	2295.8	0	0
NR_033168	122	14.9341	24	212.199
NR_106045	57	17.1667	0	0
NR_102306	2105	1701.56	2.2417	0.173957
NR_015490	763	546.039	0	0
NR_039540	71	14.8654	0	0
NR_126484	1637	1419.8	0	0
NR_045052	1973	1755.8	0	0
NR_125899	1568	1350.8	0	0
NR_029790	80	12.906	0	0
NR_108057	843	625.934	0	0
NR_045865	1150	932.797	0	0
NR_105962	61	16.4583	0	0
NR_033528	1281	1063.8	0	0
NR_131027	1211	850.335	2	0.310565
NR_130171	818	600.95	0	0
NR_106014	64	15.4194	0	0
NR_105993	67	14.65	0	0
NR_033782	1905	1748.86	25	1.88755
NR_030479	109	12.29	0	0
NR_045707	2459	2241.8	0	0
NR_105788	106	11.9975	0	0
NR_002848	1315	1395.26	1	0.0946366
NR_040705	3085	2867.8	0	0
NR_003107	1156	938.797	0	0
NR_015575	1364	1146.8	0	0
NR_106153	60	16.8636	0	0
NR_015527	1093	875.797	0	0
NR_037189	3050	2388.8	2	0.110551
NR_033602	907	689.834	0	0
NR_131015	1750	1532.8	0	0
NR_040636	2038	1820.8	0	0
NR_037983	2719	2550.58	9.1641	0.474421
NR_126460	698	481.286	0	0
NR_105854	110	12.4646	0	0
NR_028518	118	13.9476	0	0
NR_029564	66	15.6	0	0
NR_136930	1035	817.797	0	0
NR_105809	108	12.3164	0	0
NR_133649	5442	5224.8	0	0
NR_105802	87	13.0099	0	0
NR_131003	444	235.745	0	0
NR_106031	89	12.0385	0	0
NR_037214	82	13.0963	0	0
NR_046155	121	14.7232	0.290323	2.60371
NR_039547	85	12.6517	0	0
NR_027965	1350	1411.54	34	3.18052
NR_106059	79	13.7921	0	0
NR_077226	1625	1381.35	0	0
NR_045153	4539	4174.28	12.0174	0.380137
NR_039578	67	14.65	0	0
NR_033780	917	647.098	45	9.18239
NR_024202	101	11.5296	0	0
NR_105750	117	13.7661	0	0
NR_003283	2187	1969.8	0	0
NR_151444	665	448.589	0	0
NR_045335	2655	2437.8	0	0
NR_038079	1805	1587.8	0	0
NR_002879	222	61.7733	0	0
NR_038463	774	557.025	0	0
NR_015524	4135	4059.43	83	2.69977
NR_039583	81	13.2764	0	0
NR_036456	2384	2283.9	23.5494	1.36149
NR_045144	1894	1676.8	0	0
NR_040325	2895	2700.05	0	0
NR_131006	411	206.219	0	0
NR_045416	1202	984.797	0	0
NR_040545	1418	1200.8	0	0
NR_038025	1724	1593.01	7.16962	0.594279
NR_106081	75	13.6447	0	0
NR_030669	4362	4694.17	16.7748	0.471859
NR_045722	3479	3581.55	11.2984	0.416544
NR_040617	631	415.015	0	0
NR_033598	635	418.96	0	0
NR_040673	808	590.95	0	0
NR_029457	2380	2022.82	25.2694	1.6495
NR_037680	105	11.8757	0	0
NR_039551	80	12.906	0	0
NR_126486	2414	2337.13	1	0.0564976
NR_033583	809	591.95	0	0
NR_035527	88	12.5328	0	0
NR_040616	2547	2191.24	110.004	6.62875
NR_046182	2990	2772.8	0	0
NR_040730	807	589.95	0	0
NR_030702	70	14.7143	0	0
NR_136909	1909	1691.8	0	0
NR_045718	774	557.025	0	0
NR_046069	733	500.754	1	0.263687
NR_037957	3597	3300.95	37.0551	1.48225
NR_040316	1954	1845.83	4	0.286142
NR_130163	682	465.47	0	0
NR_033689	591	375.616	0	0
NR_105887	66	15.6	0	0
NR_110469	1714	1496.8	0	0
NR_033731	1948	1730.8	0	0
NR_033638	963	745.797	0	0
NR_105810	75	13.6447	0	0
NR_046134	121	14.7232	0.290323	2.60371
NR_027974	1154	1027.43	15	1.92776
NR_030485	77	13.9767	0	0
NR_040494	789	572.01	0	0
NR_039567	88	12.5328	0	0
NR_126464	588	372.665	0	0
NR_040655	891	611.514	1	0.215927
NR_045489	565	350.2	0	0
NR_046128	121	14.7232	0.290323	2.60371
NR_040690	862	644.868	0	0
NR_038179	1983	1765.8	0	0
NR_029916	82	13.0963	0	0
NR_030699	5410	5479.37	81.191	1.95655
NR_015373	628	412.047	0	0
NR_030481	79	13.7921	0	0
NR_130176	956	723.965	1	0.182388
NR_035499	106	11.9975	0	0
NR_144621	58	18.1667	0	0
NR_040518	1984	1999.56	8.70047	0.574541
NR_105769	99	11.4476	0	0
NR_038140	1447	1229.8	0	0
NR_038347	582	397.969	1	0.33179
NR_045978	1427	1209.8	0	0
NR_027298	1649	1431.8	0	0
NR_040305	2761	2543.8	0	0
NR_033458	1170	952.797	0	0
NR_033225	1385	1387.14	321	30.556
NR_045269	1147	930.334	51	7.23843
NR_106004	65	15.4848	0	0
NR_027797	760	543.053	0	0
NR_110431	3337	3175.79	0.99998	0.041577
NR_033532	2935	2717.8	0	0
NR_126085	686	469.434	0	0
NR_027376	2882	2664.8	0	0
NR_105054	1099	881.797	0	0
NR_040311	3741	3523.8	0	0
NR_102315	4325	4331.88	5.00753	0.152637
NR_003145	542	279.079	4	1.89254
NR_144493	729	512.107	0	0
NR_102383	3985	3938.87	143.37	4.80618
NR_105904	75	13.6447	0	0
NR_030705	68	14.9524	1	8.83085
NR_045703	568	353.099	0	0
NR_108051	1133	915.797	0	0
NR_015482	1006	788.797	0	0
NR_131010	538	324.19	0	0
NR_131073	1188	970.797	0	0
NR_151528	955	737.797	0	0
NR_040424	636	419.96	0	0
NR_027820	690	473.385	0	0
NR_130989	280	100.099	0	0
NR_046014	1331	1113.8	0	0
NR_038007	2212	1994.8	0	0
NR_033542	2419	2067.01	2.07887	0.1328
NR_045981	2995	2777.8	0	0
NR_077223	3862	3829.16	17	0.586217
NR_040698	1498	1201.1	1	0.109935
NR_131916	437	229.37	1	0.575675
NR_105747	105	11.8757	0	0
NR_040389	1709	1501.77	4	0.351699
NR_029412	136	18.7716	0	0
NR_037292	85	12.6517	0	0
NR_046142	3732	3514.8	0	0
NR_039581	74	13.9275	0	0
NR_029770	96	11.504	0	0
NR_106197	107	12.1278	0	0
NR_045100	1447	1323.76	1	0.0997477
NR_038151	440	215.301	42.5343	26.0859
NR_105996	61	16.4583	0	0
NR_105900	64	15.4194	1	8.56341
NR_045499	1504	1786.11	2	0.147855
NR_134977	2727	2472.04	0	0
NR_040686	639	422.917	0	0
NR_045914	1728	1319.1	2.30456	0.230687
NR_131975	5876	5658.8	0	0
NR_105804	116	13.5989	0	0
NR_027978	1262	1044.8	0	0
NR_130314	2264	1892.56	4	0.279077
NR_015489	1344	1247.49	9	0.952619
NR_040656	561	346.345	0	0
NR_131008	799	581.98	0	0
NR_040640	618	402.152	0	0
NR_045924	774	557.025	0	0
NR_030466	89	12.0385	0	0
NR_106114	70	14.7143	0	0
NR_027958	3452	3735.72	15	0.530187
NR_030480	109	12.29	0	0
NR_029436	1215	1193.77	4	0.442437
NR_105938	64	15.4194	0	0
NR_040765	1635	1417.8	0	0
NR_028558	113	12.9308	0	0
NR_027851	2033	1987.61	1	0.0664328
NR_137202	1298	1020.44	22	2.84675
NR_130161	1089	871.797	0	0
NR_015480	687	470.421	0	0
NR_077233	872	590.213	10	2.2372
NR_131201	520	306.929	0	0
NR_105839	97	11.5262	0	0
NR_045291	2011	1793.8	0	0
NR_028539	99	11.4476	0	0
NR_033213	1132	914.797	0	0
NR_040432	1766	1548.8	0	0
NR_131969	1150	932.797	0	0
NR_027989	1560	1342.8	0	0
NR_015522	585	369.713	0	0
NR_040700	604	388.409	0	0
NR_106102	82	13.0963	0	0
NR_035412	121	14.7232	0	0
NR_102296	1681	1479.63	0	0
NR_037991	2339	2121.8	0	0
NR_105824	102	11.5356	0	0
NR_038126	619	465.409	79	22.4133
NR_003646	1606	1388.8	0	0
NR_105825	84	12.8025	0	0
NR_045328	1365	1363.15	29.1613	2.82473
NR_040736	780	563.025	0	0
NR_037994	698	481.286	0	0
NR_033551	1401	1294.31	7	0.71412
NR_030776	837	693.087	1	0.190513
NR_033261	2245	2203.9	75	4.49348
NR_076393	1903	1685.8	0	0
NR_045453	561	346.345	0	0
NR_027813	832	614.95	0	0
NR_045048	1221	1003.8	0	0
NR_039550	92	11.6753	0	0
NR_028434	30	12.6	0	0
NR_015464	949	524.736	15	3.77453
NR_015511	763	559.41	25	5.90096
NR_002839	1354	1136.8	0	0
NR_131034	1516	1298.8	0	0
NR_110476	418	212.334	0	0
NR_026848	2747	2628.39	18	0.904265
NR_136918	666	448.941	5.00199	1.47118
NR_002851	68	14.9524	0	0
NR_038015	658	386.321	1	0.341795
NR_037238	64	15.4194	0	0
NR_030730	521	307.865	0	0
NR_040555	3515	3297.8	0	0
