target_id	length	eff_length	est_counts	tpm
NR_045841	1262	1045.46	0	0
NR_077221	1463	1231.47	4.71348	0.507951
NR_131933	3909	3503.67	4.06122	0.153829
NR_131981	1462	1258.46	1.53399	0.161766
NR_033482	787	570.653	0	0
NR_046143	121	14.799	0.225806	2.02491
NR_040626	2250	2133.94	4.48171	0.278718
NR_046274	1548	1331.46	0	0
NR_029775	99	12.3565	0	0
NR_144294	1778	1856.93	3	0.214403
NR_131124	1748	1531.46	0	0
NR_106090	61	28.5517	0	0
NR_033653	3665	3448.46	0	0
NR_015517	2405	2188.46	0	0
NR_137278	1667	1450.46	0	0
NR_130155	506	294.536	0	0
NR_045075	743	526.847	0	0
NR_037266	87	13.9304	0	0
NR_131197	584	357.642	20	7.42139
NR_038031	758	541.739	0	0
NR_027899	794	577.639	0	0
NR_131929	670	430.178	1	0.3085
NR_000040	1347	1130.46	0	0
NR_151545	3279	3062.46	0	0
NR_105948	68	25.3023	0	0
NR_003619	2828	2572.85	1	0.0515809
NR_106002	82	16.6029	0	0
NR_131125	2761	2726.89	4	0.194669
NR_045699	2068	1851.46	0	0
NR_131031	2019	1802.46	0	0
NR_045792	1366	1149.46	0	0
NR_028576	275	97.764	0	0
NR_045961	776	559.725	0	0
NR_040759	1090	1005.74	5	0.659763
NR_045429	631	415.665	0	0
NR_040394	1709	1492.46	0	0
NR_033452	416	211.538	9	5.64623
NR_105980	72	22.0169	0	0
NR_040635	929	712.497	0	0
NR_044985	1039	851.259	4	0.623594
NR_024513	470	260.62	0	0
NR_015551	1073	845.979	24	3.76492
NR_105862	62	28.6	0	0
NR_045833	751	534.753	0	0
NR_045687	664	464.898	6	1.71276
NR_106080	72	22.0169	0	0
NR_030252	67	24.3023	0	0
NR_040393	1732	1515.46	0	0
NR_126436	660	444.38	0	0
NR_040538	1642	1425.46	0	0
NR_106006	85	14.6349	0	0
NR_040279	1663	1446.46	0	0
NR_106137	62	28.6	0	0
NR_003292	7005	6963.38	38.59	0.735459
NR_040526	430	223.918	0	0
NR_034047	56	27.6	0	0
NR_130128	1269	1222.2	3	0.32575
NR_033207	1558	1635.03	1	0.0811669
NR_106049	75	20.589	0	0
NR_102374	675	451.175	0	0
NR_045320	780	563.711	0	0
NR_105843	100	12.1451	0	0
NR_136904	1118	906.694	59.6177	8.72605
NR_039588	77	18.7978	0	0
NR_029758	89	13.1831	0	0
NR_045371	931	714.497	0	0
NR_105896	74	21.3433	0	0
NR_105898	81	16.976	0	0
NR_046179	3151	3034.14	3	0.131217
NR_046214	4075	3294.74	1.00334	0.0404139
NR_105755	105	12.5257	0	0
NR_077063	2554	2337.46	0	0
NR_103487	1474	1645.79	4.00462	0.322917
NR_038045	2751	2534.46	0	0
NR_030451	96	12.8108	0	0
NR_033575	564	352.4	2.03734	0.76724
NR_026990	1423	1145.94	3	0.347428
NR_033398	2200	1990.23	4.08632	0.27248
NR_015537	2118	1728.94	36	2.76329
NR_105863	77	18.7978	0	0
NR_049185	49	27.8947	0	0
NR_045836	3687	3470.46	0	0
NR_131046	1805	1588.46	0	0
NR_030403	74	21.3433	0	0
NR_151475	1455	1218.32	3.04603	0.331801
NR_131013	785	572.608	5	1.15882
NR_131000	416	211.538	0	0
NR_046185	1459	1242.46	0	0
NR_040537	297	113.643	0	0
NR_004419	111	12.8228	1	10.3495
NR_027643	3402	3077.81	1	0.0431184
NR_131085	884	719.977	3.38374	0.623709
NR_046131	1538	1321.46	0	0
NR_045312	1290	1073.46	0	0
NR_039579	57	27.5385	0	0
NR_105909	96	12.8108	0	0
NR_045183	473	278.497	1	0.476523
NR_037964	2905	2675.4	134.272	6.66039
NR_126426	1092	1062.7	1	0.12488
NR_040304	1930	1713.46	0	0
NR_040436	958	741.479	0	0
NR_045915	1581	1190.84	3.63832	0.405465
NR_033607	1000	783.459	0	0
NR_045942	787	570.653	0	0
NR_045461	722	505.938	0	0
NR_106142	67	24.3023	0	0
NR_110365	832	665.166	1.35986	0.27131
NR_030563	81	16.976	0	0
NR_028376	3227	3463.31	32	1.2262
NR_105882	61	28.5517	0	0
NR_130328	120	14.6004	0	0
NR_033648	1689	1292.42	1.00106	0.102792
NR_105961	71	22.963	0	0
NR_040611	1457	1240.46	0	0
NR_151454	1175	1070.01	0.675244	0.0837483
NR_105778	126	16.0585	0	0
NR_106180	139	20.1429	0	0
NR_045292	1749	1529.13	1	0.0867877
NR_033305	3867	3681.47	2	0.0720961
NR_033593	3531	3314.46	0	0
NR_045187	1319	1022.37	4	0.519223
NR_027478	611	396.077	0	0
NR_038085	1305	1088.46	0	0
NR_037296	88	13.5156	0	0
NR_027926	2194	2224.22	1	0.0596658
NR_029444	1152	918.015	4	0.578248
NR_046168	505	293.551	0	0
NR_106033	63	27	0	0
NR_105777	81	16.976	0	0
NR_027968	1061	844.459	0	0
NR_130167	949	732.479	0	0
NR_045430	485	274.54	0	0
NR_046047	1179	962.459	0	0
NR_015348	1839	1622.46	0	0
NR_106009	58	28.5385	0	0
NR_105973	69	24.6522	0	0
NR_131095	1188	971.459	0	0
NR_045324	419	223.211	2	1.1891
NR_029761	97	12.5208	0	0
NR_045301	691	475.088	0	0
NR_046181	2553	2336.46	0	0
NR_105885	71	22.963	0	0
NR_106166	139	20.1429	0	0
NR_035430	121	14.799	0	0
NR_029773	96	12.8108	0	0
NR_131050	564	350.292	0	0
NR_030771	1195	978.459	0	0
NR_040344	1647	1669.49	0	0
NR_151519	3283	3066.46	0	0
NR_105986	69	24.6522	0	0
NR_038144	803	586.624	0	0
NR_040634	1394	1270.17	1.01338	0.10588
NR_033539	820	603.609	0	0
NR_035503	74	21.3433	0	0
NR_028543	65	25.3158	1	5.24218
NR_035448	109	12.6244	0	0
NR_046049	664	448.3	0	0
NR_030488	73	21.2969	0	0
NR_028423	1572	1355.46	0	0
NR_131970	2322	2105.46	0	0
NR_035481	65	25.3158	0	0
NR_105905	70	22.8077	0	0
NR_003548	651	435.47	0	0
NR_003364	3263	2997.65	22.0434	0.975891
NR_002687	1550	1450.2	1.44325	0.132074
NR_003635	1230	1013.46	0	0
NR_003243	938	721.479	0	0
NR_033628	781	632.477	8	1.67861
NR_037690	3363	3146.46	0	0
NR_036654	556	342.487	0	0
NR_037691	3483	3266.46	0	0
NR_033513	1604	1168.89	718.751	81.6037
NR_030763	2318	2101.46	0	0
NR_033515	684	468.172	0	0
NR_036607	628	412.749	0	0
NR_132443	2983	2986.61	75.2126	3.34207
NR_045380	2345	2128.46	0	0
NR_152209	554	307.795	0	0
NR_152257	2446	2358.88	4	0.225039
NR_152220	1077	1052.23	3.35488	0.423127
NR_152128	2235	2182.47	4.00103	0.243292
NR_152219	1673	1742.36	2.64512	0.201471
NR_152163	2376	2226.75	1	0.059598
NR_152203	551	348.137	5	1.906
NR_152221	945	728.479	0	0
NR_152179	3824	3749.08	12.1887	0.431457
NR_152199	1088	871.459	0	0
NR_152118	1364	1147.46	0	0
NR_152252	1911	1845.61	33	2.3729
NR_152172	519	275.758	10	4.81256
NR_152251	1246	1078.65	1.1086	0.136394
NR_152162	3636	3819.64	11.3757	0.395237
NR_151695	1003	786.459	0	0
NR_151771	1573	1356.46	0	0
NR_152218	2955	2738.46	0	0
NR_152255	2370	2140.67	14	0.867927
NR_152225	1795	1578.46	0	0
NR_152124	978	761.479	0	0
NR_152261	2212	1995.46	0	0
NR_152256	552	328.381	2	0.808269
NR_152106	1050	979.824	5	0.677214
NR_152189	1651	1599.78	40.232	3.33745
NR_152201	1709	1492.46	0	0
NR_152222	1053	753.139	1	0.176209
NR_152181	617	409.931	1	0.323738
NR_151634	736	519.847	0	0
NR_152153	2634	2301.99	6.13849	0.353885
NR_152158	991	774.459	0	0
NR_152248	1618	1716.88	0	0
NR_152122	1274	969.549	28.2923	3.8726
NR_152260	801	676.64	2	0.392262
NR_152223	2682	2434.28	4	0.218068
NR_152110	1815	1598.46	0	0
NR_152247	1788	2005.38	27	1.78678
NR_151693	476	266.204	0	0
NR_151742	339	146.384	0	0
NR_152173	1575	1358.46	0	0
NR_152217	1643	1514.72	11	0.963748
NR_152155	2047	2049.31	2	0.129517
NR_152130	1777	1378.51	4	0.385081
NR_152206	2013	2208.27	7	0.420678
NR_152156	2527	2029.69	7.92335	0.518062
NR_152200	701	485.051	0	0
NR_152197	1676	1399.56	1	0.0948225
NR_040257	1013	800.717	49.241	8.16116
NR_152140	3287	2844.37	1	0.0466572
NR_152120	906	689.514	0	0
NR_152231	661	434.073	2	0.611464
NR_152198	2865	2648.46	0	0
NR_152227	2069	1852.46	0	0
NR_152168	830	646.017	1	0.205428
NR_151738	763	455.784	35	10.1909
NR_152134	2400	2482.46	106	5.66666
NR_152190	2078	1861.46	0	0
NR_152169	1684	1637.89	6.62538	0.536821
NR_151694	1499	1325.39	2	0.200259
NR_151740	2688	2471.46	0	0
NR_152204	943	766.843	1	0.17306
NR_152123	1500	1156.96	2.70765	0.310584
NR_152126	2649	2527.71	6	0.315012
NR_152157	3776	3851.55	2.00011	0.0689163
NR_152127	3097	2641.73	5	0.251181
NR_152154	2547	2330.46	0	0
NR_152191	997	780.459	0	0
NR_152171	652	508.225	1	0.261124
NR_152131	421	215.966	0	0
NR_152125	668	452.3	0	0
NR_152115	1608	1361.85	2	0.194897
NR_151743	379	179.465	1	0.739478
NR_152207	1398	1272.45	1.27161	0.132622
NR_152254	2260	2210.52	2.14469	0.128758
NR_152226	2945	2728.46	0	0
NR_152117	346	152.071	0	0
NR_152108	465	256.029	0	0
NR_151736	1488	1183.78	1	0.112107
NR_152116	535	322.235	0	0
NR_152165	2051	1834.46	0	0
NR_151732	835	822.633	1	0.161324
NR_152253	595	388.094	32	10.9425
NR_152132	1120	903.459	0	0
NR_152167	2355	2375.18	1	0.0558736
NR_152121	1040	807.401	1	0.164367
NR_152102	1653	1436.46	0	0
NR_152107	747	512.706	10	2.58842
NR_152259	2133	1916.46	0	0
NR_151739	746	529.807	0	0
NR_152176	1783	1566.46	0	0
NR_152161	3423	3536.13	1.89347	0.0710612
NR_152224	2963	2746.46	0	0
NR_152104	420	260.225	9	4.58984
NR_152129	3156	3096.96	5.15526	0.220912
NR_151735	337	144.793	0	0
NR_152109	817	600.609	0	0
NR_152103	532	319.309	0	0
NR_152141	596	381.404	0	0
NR_152202	445	217.395	1	0.610457
NR_152164	4255	3907.53	23.3179	0.791936
NR_152133	1334	1196.16	1	0.110946
NR_152178	1464	1247.46	0	0
NR_152196	2947	2984	17.2524	0.767282
NR_152136	616	400.895	0	0
NR_152205	1906	1983.07	59	3.94837
NR_152170	250	80.4424	0	0
NR_045848	904	687.514	0	0
NR_045847	1006	789.459	0	0
NR_104353	5121	5388.67	16.6355	0.409693
NR_029788	86	14.2981	0	0
NR_045158	1021	804.459	0	0
NR_134309	465	256.029	0	0
NR_033481	2743	2526.46	0	0
NR_028123	864	647.514	0	0
NM_145954	2572	2831.25	161	7.54661
NM_001364010	433	226.628	0	0
NM_001364011	444	236.705	0	0
NM_001364017	631	507.828	20.2793	5.29957
NM_001364025	2020	2036.72	0	0
NM_027308	1895	1945.81	15	1.02304
NM_001364016	637	522.928	2.70817	0.687286
NM_001364009	367	169.537	0	0
NM_001364024	1700	1699.97	0	0
NM_025498	671	555.912	471.013	112.442
NM_025460	773	534.507	1024.63	254.399
NM_001033131	462	253.26	0	0
NR_157050	751	518.854	40.3729	10.3264
NR_157038	2321	2104.46	0	0
NR_157046	3283	3023.07	21.132	0.927676
NR_157039	2205	1988.46	0	0
NR_157037	2364	2147.46	0	0
NR_157044	5573	5053.19	1.01021	0.0265308
NM_001110512	2142	1982.87	9.5506	0.639205
NM_146578	3743	3108.91	1.05114	0.0448699
NR_157058	2193	2193.21	26.0066	1.57365
NR_157047	1858	1641.46	0	0
NR_157041	415	210.661	0	0
NR_157067	1450	1185.2	2	0.223945
NM_001364090	1909	1598.93	0	0
NM_001364110	3977	4346.02	0	0
NM_001346762	3755	4160.97	57.964	1.8487
NM_001364088	1699	1400.65	0	0
NM_145430	3867	4268.21	34.036	1.05827
NM_001364132	6394	6973	662.871	12.6157
NM_175001	744	488.526	272	73.89
NM_001364153	837	620.562	0	0
NR_157083	1819	1699.62	38.3929	2.99781
NM_001033548	2254	2351.39	73	4.12004
NM_001159502	3137	2975.67	0	0
NM_001364131	6704	7330.42	287.129	5.19818
NM_001364175	2271	2228.87	9.64633	0.574357
NM_153578	1912	1692.29	156	12.2335
NM_001364161	1177	935.8	29.9259	4.24393
NR_157092	386	185.427	19.2594	13.784
NM_001364117	1861	1731.91	0	0
NM_001355208	753	536.739	0	0
NM_001356401	3400	2850.55	153.001	7.12309
NM_001165985	3750	3783.51	1.05571	0.0370301
NM_027717	833	616.578	0	0
NM_053128	3787	3633.8	7	0.255647
NM_001360608	787	570.653	0	0
NM_145427	1798	1685.02	269.437	21.2205
NM_001165987	3657	3673.88	1.21788	0.0439928
NM_053147	3067	2954.24	9	0.404297
NM_147062	1122	905.459	0	0
NM_001360344	1107	890.459	0	0
NM_001362064	2488	2384.53	0	0
NM_001165983	4078	4300.9	113.824	3.51218
NM_033581	4687	5207.81	341.222	8.69532
NM_001355122	5299	5260.6	40	1.00909
NM_001364118	1563	1419.71	0.170207	0.0159103
NM_033582	5047	5646.71	1.92941	0.0453454
NM_001355207	607	371.328	42.8285	15.3066
NM_001362066	2044	1883.18	0	0
NM_001363792	2840	2630.51	0	0
NM_033586	4763	5061.51	21.617	0.566787
NM_001356264	2085	2165.63	115.477	7.07648
NM_028829	5404	5349.75	2.8614e-07	7.09821e-09
NM_001360609	730	513.874	0	0
NM_001355205	852	635.514	0	0
NM_001355210	504	292.581	0	0
NM_026977	2469	2561.64	118.523	6.14025
NM_001355209	658	418.475	3.17147	1.00576
NM_028475	4075	4203.66	31.9594	1.00896
NM_153489	3961	4078.96	45.8552	1.49191
NM_001364071	1796	1631.76	8.78277	0.714298
NM_001357307	4006	4213.1	162.296	5.11221
NM_001363793	2797	2569.06	0	0
NM_001364069	1954	1778.75	17.8217	1.32965
NM_001362067	1188	929.604	3.5301	0.503956
NM_001364070	1780	1601.46	0	0
NM_001362065	2198	2042.39	5.9134	0.38424
NM_001364176	2356	2297.85	0	0
NR_151502	3778	3445.59	1.73151	0.0666906
NM_001284319	4035	3595.64	0	0
NM_001360239	4417	4200.46	0	0
NM_001357742	3458	3156.43	101.439	4.26496
NM_001033988	4043	3605.3	1038.12	38.2129
NM_001357828	3926	3609.85	40.6108	1.49299
NM_019744	3953	3536.44	177.88	6.6752
NM_001364217	4329	4070.47	233.825	7.62342
NM_001364199	3395	3380.86	224.224	8.80156
NM_001364194	4223	4334.54	60.6731	1.85762
NM_001364209	4077	3925.17	0	0
NM_001364198	3473	3453.96	0	0
NM_001364197	3864	3899.16	0	0
NM_001364195	4163	4225.23	0	0
NM_001364223	2754	2526.81	4.98638	0.261888
NM_001364190	4974	5091.37	1.23776e-05	3.22631e-07
NM_001364215	3933	3716.46	0	0
NM_001364208	4131	4000.9	49.4619	1.64065
NM_001364196	4258	4276.57	0	0
NM_001364210	3892	3737.68	0	0
NM_001364204	4492	4385.68	169.739	5.13629
NM_001364213	2178	1945.88	0	0
NM_001364258	3211	3249.19	18.9581	0.774325
NM_001364189	5336	5495.55	67.1314	1.62113
NM_001364212	2110	1864.05	0	0
NM_001364193	3920	3959.22	7.9285e-05	2.65757e-06
NM_001364211	2139	1915.96	0	0
NM_001252582	2596	2459.09	2.46539	0.13305
NM_178065	5405	5558.8	342.869	8.1856
NM_001081457	4063	3923.01	420.158	14.2134
NM_001364207	4084	3937.32	0	0
NM_001135001	2554	2360.12	143.551	8.07193
NM_001364205	4255	4124.64	78.4448	2.52395
NM_144833	3306	3121.85	181.533	7.71699
NR_157103	3320	3101.29	0	0
NR_157097	5295	5441.32	1.35173e-08	3.29677e-10
NR_157102	3509	3323.17	49.1151	1.9614
NR_045546	3274	3070.02	0	0
NR_029645	69	24.6522	0	0
NR_029658	82	16.6029	0	0
NR_029550	62	28.6	0	0
NM_001364285	2528	2311.46	0	0
NM_027149	2376	2138.46	127.704	7.92518
NM_001347428	1325	1074.58	49.2956	6.08796
NM_001364272	2570	2302.57	0	0
NM_001364284	2584	2367.46	0	0
NM_172804	2689	2472.46	0	0
NM_001364273	2788	2540.33	0	0
NM_001364282	3465	3248.46	0	0
NM_001364281	3510	3293.46	0	0
NM_001364306	1587	1369.04	9.15861	0.887806
NM_026572	1247	952.99	327.631	45.6247
NM_001364325	6584	6323.1	112.609	2.36345
NM_026116	2647	2415.22	71	3.90127
NM_001364283	2644	2427.46	0	0
NM_001290288	2063	1590.75	4	0.333705
NM_001364307	1519	1295.54	0	0
NM_001364328	1842	1770.35	0	0
NM_001364316	2854	2838.23	0	0
NM_001364317	2833	2819.19	0	0
NM_001310450	1546	1165.71	7	0.796914
NR_157117	3170	2953.46	0	0
NM_001081151	3454	3319.47	4	0.159917
NM_001364315	2884	2866.39	0	0
NM_001364359	1397	1180.46	0	0
NM_001364373	1958	1606.98	0	0
NM_032544	2053	2146.94	91.3727	5.64808
NM_001081333	4319	4102.46	0	0
NM_001364374	1222	904.719	34.0581	4.99585
NM_027950	1976	2071.05	22.3999	1.43535
NM_001364372	2674	2359.25	0	0
NM_053156	1505	1288.46	0	0
NM_001364406	4820	4603.46	0	0
NM_001364360	783	517.994	27.7072	7.09857
NM_001364361	464	302.351	1.4854	0.651982
NR_157147	2293	2353.21	0	0
NR_157144	2049	2107.11	0	0
NR_157146	2093	2163.43	0	0
NR_157145	1980	2092.77	66.6273	4.22508
NR_157160	979	821.248	2	0.323191
NM_001364432	9414	8803.54	0	0
NM_001146119	9341	8709.65	94.6497	1.44219
NM_001364445	2401	2032.59	130.614	8.52793
NM_134195	921	704.497	0	0
NM_029758	9414	8803.54	63.351	0.954992
NM_177635	1285	1068.46	0	0
NR_157155	1974	2071.04	5.60015	0.358852
NM_001360358	9173	8365.4	0.000216565	3.43563e-06
NM_001166414	9339	8523.65	0	0
NM_001360357	9080	8277.4	23.9999	0.384785
NR_157137	1167	888.786	7.36931	1.10036
NM_173053	4680	4801.76	315.005	8.70604
NM_001361623	4698	4835.75	0	0
NR_157166	2616	2466.62	20.1878	1.08615
NR_045526	3491	2998.52	0	0
NR_029768	96	12.8108	0	0
NM_001364494	2242	2275.8	64.932	3.78642
NM_001364490	1247	973.324	33.3375	4.54547
NM_001364489	1118	849.512	10.3855	1.62242
NM_001364492	1451	1234.46	0	0
NM_001290128	2420	2219.91	0	0
NM_001364480	2047	1696.9	43.6313	3.41228
NM_001364488	962	696.173	68.6792	13.0922
NM_001290127	2843	2619.83	7.79485	0.394855
NM_001364493	2283	2266.15	0	0
NR_157185	2577	2551.55	2.28828	0.119017
NM_001364512	1427	1136.79	16.8494	1.96701
NM_001364505	2122	2029.88	0	0
NM_025449	2119	2046.96	252	16.3378
NM_001364513	2275	2131.37	51.7558	3.22258
NM_031392	4137	4459.43	139	4.13656
NM_011734	3399	3247.17	128	5.23128
NM_023247	1453	1379.73	422	40.5902
NM_053159	1521	1240.47	912.395	97.6117
NM_177906	6324	6012.7	8.00005	0.176574
NM_144933	3953	3738.36	117.612	4.17517
NM_001081373	5513	5829.71	65	1.47969
NM_144813	5257	5039.26	5	0.131676
NM_001364533	3801	3610.34	24.3878	0.896456
NM_001364527	4261	4193.66	0	0
NM_001364554	2643	2721.56	24.0512	1.17279
NM_001364575	2201	2255.62	0	0
NM_001364553	2257	2304.83	72.8337	4.1937
NR_157222	2648	2485.16	0	0
NM_001364577	5348	5315.53	28.7028	0.716608
NR_157232	1240	1023.46	0	0
NR_157238	2519	2302.46	0	0
NR_157239	3342	3125.46	0	0
NR_157241	633	417.644	0	0
NR_157242	3086	2869.46	0	0
NR_157234	674	500.582	2	0.530223
NR_157237	813	596.609	0	0
NR_157236	856	639.514	0	0
NR_157233	1321	1104.46	0	0
NR_157240	361	164.535	417	336.343
NM_018822	4324	4724.49	68	1.91011
NM_001360074	3411	2956.22	38.0472	1.708
NM_028637	1186	1050.12	9.81005	1.23976
NM_001358260	1106	954.115	259.19	36.0513
NM_001357989	652	458.132	14.6841	4.25364
NM_001359413	2930	2507.76	16.5155	0.873997
NM_001358261	1127	980.553	0	0
NM_001359412	2851	2400.33	0	0
NM_001359411	2885	2456.69	48.7585	2.63393
NM_029389	3477	2996.81	20.9528	0.927869
NR_153113	2011	1628.6	0	0
NM_023781	1087	870.459	0	0
NM_001079824	2170	1704.73	256.809	19.9921
NR_157243	747	530.78	0	0
NM_001101572	2598	2381.46	0	0
NM_001104537	2595	2378.46	0	0
NM_001364619	3200	2822.12	40.9991	1.92798
NM_172740	3334	2933.16	0	0
NM_001243021	1980	1598.14	14.2337	1.18197
NM_001364618	3242	2848.84	0.000918064	4.2767e-05
NR_157256	2490	2046.72	12.7663	0.82777
NR_030499	90	12.9236	0	0
NR_029741	107	12.4457	0	0
NM_001355242	4241	3739.92	0	0
NM_001037919	821	604.609	0	0
NM_001326287	1710	1381.74	675.196	64.8497
NM_001364695	3832	3836.28	21.5985	0.747165
NM_027423	4997	4659.96	157	4.47117
NM_001324535	3195	2978.46	0	0
NM_027391	1548	1331.46	0	0
NM_001142750	1032	815.459	0	0
NM_001326288	9713	8266.47	8	0.128432
NM_001102582	2385	2168.46	0	0
NM_001364705	1319	1076.35	1.3019	0.16052
NM_001033260	3490	3404.8	11.6981	0.455961
NM_001204983	7361	6535.16	217.022	4.40708
NM_001081055	6354	6353.16	694	14.4968
NR_040539	1031	814.459	0	0
NR_040493	476	246.153	1	0.539137
NR_110444	937	720.479	0	0
NR_045455	3511	3294.46	0	0
NR_040652	951	734.479	0	0
NR_040385	2168	1792.99	3	0.222048
NR_037979	643	456.055	2	0.581992
NR_037986	1199	982.459	0	0
NR_040323	887	670.514	0	0
NR_030558	76	19.5556	0	0
NR_040658	1334	1117.46	0	0
NR_040322	582	367.853	0	0
NR_033473	1349	1132.46	0	0
NR_045456	712	495.977	0	0
NM_001356386	2278	2072.51	107.172	6.86262
NM_001347652	6360	6741	31.2392	0.615006
NM_001348035	1904	1565.9	28.1857	2.38874
NM_001347656	2330	2540.68	34.2375	1.78836
NM_001347616	523	310.714	0	0
NM_001347582	2990	3030.22	0	0
NM_001347361	2180	1783.62	15.7755	1.17377
NM_001347354	2877	2660.46	0	0
NM_001348159	852	627.799	0	0
NM_001347429	3027	3088.74	0	0
NM_001347390	1373	1150.61	45.904	5.29454
NM_001347585	3822	3681.19	0	0
NM_001347457	2079	1639.49	102.5	8.29698
NM_001003919	4156	4029.07	8.04108	0.264858
NM_001347618	2178	1879.55	32.598	2.30167
NM_001347617	547	333.781	0	0
NM_001347430	2136	2134.65	66.1892	4.11494
NM_001347460	2350	1982.79	7.41397	0.496225
NM_001347587	1986	1498.54	35.605	3.15316
NM_001347409	1139	927.761	37.8694	5.41696
NM_001353435	1453	1311.93	12.75	1.28974
NM_001347347	4250	4864.96	0	0
NM_001347334	5313	6089.76	34.3118	0.747733
NM_001347421	8934	8845.37	13.7519	0.206324
NM_001347531	2118	1901.46	0	0
NM_001347540	1538	1496.2	74.4434	6.603
NM_001347608	1724	1507.46	0	0
NM_001348093	2852	2555.2	12.7489	0.662139
NM_001348105	7906	7602.05	3.66673	0.0640106
NM_023140	2763	2466.58	1648.92	88.7172
NM_178363	11052	10878.3	144.479	1.76258
NM_007951	1082	866.409	387.131	59.2977
NM_001347588	1914	1426.83	0	0
NM_001347517	4308	4542.03	22.3514	0.653068
NR_110969	4736	4297.43	23.1453	0.714756
NR_110970	4729	4317.04	0	0
NR_029602	92	12.5262	0	0
NR_015508	3802	3910.14	10.0522	0.341171
NR_030478	86	14.2981	0	0
NR_029908	112	13.0015	0	0
NM_001357547	2455	2238.46	0	0
NM_001361351	3981	3764.46	0	0
NM_001360625	1817	1608.07	0	0
NM_001361902	6702	6859.35	5.11204	0.0989043
NM_001357286	3998	3914.36	71.281	2.41667
NM_001357659	5186	5352.9	43.9952	1.09074
NM_001356992	5544	6098.12	0	0
NM_001359468	1807	1372.87	5.66823	0.547926
NM_001357714	1206	837.451	14.2737	2.26194
NM_001355673	7453	6916.47	37.5233	0.71998
NM_175360	1992	1841.45	131	9.44094
NM_001360432	1480	1349.03	19.5849	1.92666
NM_183298	2131	2331.53	1	0.0569198
NM_001360184	2751	2387.65	114.238	6.34955
NM_026865	1458	1329.58	84.8355	8.46771
NM_001359760	5401	5281.98	123.392	3.10022
NM_001359291	2928	2525.92	0	0
NM_001355756	3388	3001.78	671.645	29.6938
NM_001359260	2124	1668.2	0	0
NM_001045520	3393	3142.83	346.544	14.6333
NM_153136	3856	3911.28	332.596	11.285
NM_001360524	3371	3578.22	0	0
NM_001360098	5211	4379.19	86.5438	2.62269
NM_001048179	636	425.888	16.8638	5.25488
NM_018768	4148	4104.48	272.302	8.80432
NM_001356434	1177	1053.65	14.5169	1.82844
NM_001359923	4118	3901.46	0	0
NM_001346760	3447	3193.95	283.456	11.7777
NM_001360179	3998	3542.29	42.0602	1.57576
NM_001361247	2224	1763.63	0	0
NM_001355536	2331	1937.4	14.0681	0.963649
NM_001362158	7929	7475.57	0	0
NM_001357533	3136	2907.19	6.8717	0.313685
NM_001359634	5077	5142.95	255.414	6.59076
NM_026832	1320	1068.19	222.628	27.6589
NM_001363417	3018	2903.38	183.926	8.40703
NM_001358082	3934	3940.15	254.308	8.56545
NM_026908	3071	2647.68	311.979	15.6373
NM_001356587	488	277.397	0	0
NM_001358081	3853	3812.48	0	0
NM_001359219	1519	1316.48	47.3093	4.7691
NM_008942	4170	3867.78	626	21.4791
NM_001360050	3790	3320.73	53.4089	2.13444
NM_001361352	1536	1314.77	33.7386	3.40549
NM_001359816	4258	4192.61	0.000726206	2.29868e-05
NM_001359818	1275	1141.91	176.126	20.4691
NM_001357572	2838	2446.95	0	0
NM_001360668	5047	4312.82	29.4898	0.907432
NM_028876	3871	3009.27	531.921	23.4579
NM_001360029	4118	4272.47	0	0
NM_001359847	2794	2312.96	18.7094	1.07348
NM_009279	823	614.557	123.175	26.5989
NM_001357660	5001	5129.91	94.4163	2.44254
NM_001359238	2103	2070.12	20.9307	1.34181
NM_001357780	1980	1656.55	23.5936	1.89014
NM_001359982	4032	3449.88	0	0
NM_001362885	9260	9043.46	0	0
NM_001359922	4646	4615.83	40.5796	1.16671
NM_001359548	9153	8756.8	0	0
NM_001358304	903	682.67	224.077	43.5603
NM_028873	4238	4175.86	45.5762	1.44842
NM_197979	441	234.159	4100.11	2323.75
NM_001358212	840	636.622	15.8865	3.31169
NM_001361246	845	671.541	3.63891	0.719122
NM_027410	5123	5668.82	592	13.859
NM_001359762	5665	5495.45	0	0
NM_001361539	3649	2964.43	0	0
NM_001359003	767	582.472	22.3984	5.10324
NM_001359290	2973	2598.88	46.8379	2.39175
NM_001363709	1334	1149.12	0	0
NM_001360003	4168	3951.46	0	0
NM_001355165	2576	2451.8	265.312	14.3607
NM_145587	4232	4762.71	54.1764	1.50959
NM_001357462	3821	3583.8	84.9042	3.14405
NM_001361467	3687	2869.77	13.9579	0.645473
NM_001355687	4084	4098.17	34.31	1.11105
NM_011959	2075	1757.71	123	9.28672
NM_001355735	5131	5098.87	0	0
NM_001310839	3620	3707.33	11.5962	0.415104
NM_001362379	3069	3345.35	0	0
NM_001359191	3634	3503.05	0	0
NM_001358652	3923	3715.7	27.3996	0.978604
NM_001363035	2472	2459.96	24.1023	1.30027
NM_001356475	1974	1884.09	55.4758	3.90756
NM_001360315	2861	2750.84	0	0
NM_001357315	2977	2921.49	0	0
NM_001358843	4853	4347.43	0	0
NM_011068	2291	2233.95	183.606	10.9073
NM_001199213	1639	1422.46	0	0
NM_181398	4983	4728.64	0	0
NM_001359293	2886	2506.22	0	0
