target_id	length	eff_length	est_counts	tpm
NM_001011806	936	683.706	0	0
NM_001011827	936	683.706	0	0
NM_146343	930	677.706	0	0
NM_146693	924	671.706	0	0
NM_146962	939	686.706	0	0
NM_001011707	1630	1377.66	0	0
NM_146933	969	716.706	0	0
NM_146623	927	674.706	0	0
NM_001011797	945	692.706	0	0
NM_146357	939	686.706	0	0
NM_001011816	936	683.706	0	0
NM_146974	915	662.706	0	0
NM_146704	927	674.706	0	0
NM_207567	927	674.706	0	0
NM_146551	936	683.706	0	0
NM_146965	945	692.706	0	0
NM_147019	939	686.706	0	0
NM_147094	960	707.706	0	0
NM_207147	933	680.706	0	0
NM_146703	930	677.706	0	0
NM_199471	1995	1742.66	0	0
NM_001011813	939	686.706	0	0
NM_001011841	924	671.706	0	0
NM_146273	933	680.706	0	0
NM_001011767	993	740.663	0	0
NM_026822	647	396.637	0	0
NM_207572	981	728.685	0	0
NM_001160137	1001	748.663	0	0
NM_001011834	933	680.706	0	0
NM_146276	939	686.706	0	0
NM_146908	918	665.706	0	0
NM_001011799	954	701.706	0	0
NM_146748	960	707.706	0	0
NM_146482	930	677.706	0	0
NM_146345	960	707.706	0	0
NM_001011793	960	707.706	0	0
NM_146398	948	695.706	0	0
NM_146424	945	692.706	0	0
NM_147067	966	713.706	0	0
NM_146698	4361	4108.66	0	0
NM_146446	933	680.706	0	0
NM_146552	960	707.706	0	0
NM_203319	4235	4507.84	129.05	4.83396
NM_146287	939	686.706	0	0
NM_198630	1266	919.635	7	1.28528
NM_001011835	945	692.706	0	0
NM_146885	939	686.706	0	0
NM_147043	954	701.706	0	0
NM_146544	936	683.706	0	0
NM_146945	936	683.706	0	0
NM_001011739	930	677.706	0	0
NM_146439	936	683.706	0	0
NM_001011859	939	686.706	0	0
NM_146741	945	692.706	0	0
NM_146285	957	704.706	0	0
NM_146638	927	674.706	0	0
NM_146955	936	683.706	0	0
NM_146520	3915	3662.66	0	0
NM_146468	936	683.706	0	0
NM_206870	573	326.071	0	0
NM_147061	969	716.706	0	0
NM_146771	948	695.706	0	0
NM_019473	1172	919.663	0	0
NM_206816	927	674.706	0	0
NM_146423	930	677.706	0	0
NM_146522	948	695.706	0	0
NM_146346	948	695.706	0	0
NM_001011814	957	704.706	0	0
NM_146628	930	677.706	0	0
NM_147050	969	716.706	0	0
NM_001011848	942	689.706	0	0
NM_146978	936	683.706	0	0
NM_028628	670	419.17	0	0
NM_146725	945	692.706	0	0
NM_146929	936	683.706	0	0
NM_146760	939	686.706	0	0
NM_146491	969	716.706	0	0
NM_147072	939	686.706	0	0
NM_207141	945	692.706	0	0
NM_146942	933	680.706	0	0
NM_146939	954	701.706	0	0
NM_146490	972	719.706	0	0
NM_146672	939	686.706	0	0
NM_146706	948	695.706	0	0
NM_146635	942	689.706	0	0
NM_146302	939	686.706	0	0
NM_146381	936	683.706	0	0
NM_026090	863	610.743	0	0
NM_174865	765	513.08	0	0
NM_146680	933	680.706	0	0
NM_001011519	945	692.706	0	0
NM_033594	4764	5407.29	15.6826	0.489726
NM_147040	960	707.706	0	0
NM_029352	2714	2461.66	0	0
NM_054090	942	689.706	0	0
NM_001011825	939	686.706	0	0
NM_146750	963	710.706	0	0
NM_027137	678	426.997	0	0
NM_001011518	1161	908.663	0	0
NM_001011864	930	677.706	0	0
NM_146444	942	689.706	0	0
NM_146533	951	698.706	0	0
NM_001011524	957	704.706	0	0
NM_146634	948	695.706	0	0
NM_147045	960	707.706	0	0
NM_147055	939	686.706	0	0
NM_198647	3505	4070.52	75	3.11119
NM_001012265	930	677.706	0	0
NM_146622	954	701.706	0	0
NM_001011863	972	719.706	0	0
NM_146553	942	689.706	0	0
NM_175011	677	426.009	0	0
NM_146455	945	692.706	0	0
NM_146662	939	686.706	0	0
NM_146566	948	695.706	0	0
NM_147014	963	710.706	0	0
NM_146809	1727	1474.66	0	0
NM_146692	924	671.706	0	0
NM_029588	525	281.696	0	0
NM_139148	3306	3053.66	0	0
NM_207143	936	683.706	0	0
NM_146950	942	689.706	0	0
NM_146839	960	707.706	0	0
NM_146941	936	683.706	0	0
NM_146864	939	686.706	0	0
NM_029667	731	479.341	0	0
NM_146621	927	674.706	0	0
NM_146726	933	680.706	0	0
NM_146932	939	686.706	0	0
NM_146277	966	713.706	0	0
NM_146395	939	686.706	0	0
NM_001011751	999	746.663	0	0
NM_146723	930	677.706	0	0
NM_001011853	936	683.706	0	0
NM_133991	3425	3394.41	27.4903	1.36751
NM_146682	954	701.706	0	0
NM_001011804	936	683.706	0	0
NM_146654	933	680.706	0	0
NM_130868	939	686.706	0	0
NM_146906	918	665.706	0	0
NM_021368	927	674.706	0	0
NM_177661	2789	2536.66	0	0
NM_146930	939	686.706	0	0
NM_146433	945	692.706	0	0
NM_001011755	942	689.706	0	0
NM_147092	945	692.706	0	0
NM_001012266	936	683.706	0	0
NM_146372	966	713.706	0	0
NM_146637	936	683.706	0	0
NM_147005	939	686.706	0	0
NM_001011857	951	698.706	0	0
NM_146508	936	683.706	0	0
NM_146824	954	701.706	0	0
NM_001011824	939	686.706	0	0
NM_147068	939	686.706	0	0
NM_147121	945	692.706	0	0
NM_146957	942	689.706	0	0
NM_146434	948	695.706	0	0
NM_146355	990	737.685	0	0
NM_001011529	957	704.706	0	0
NM_001011695	945	692.706	0	0
NM_027334	1883	1674.88	653	65.8329
NM_146639	936	683.706	0	0
NM_146494	1655	1402.66	0	0
NM_146949	930	677.706	0	0
NM_146828	933	680.706	0	0
NM_207136	954	701.706	0	0
NM_146904	936	683.706	0	0
NM_146674	948	695.706	0	0
NM_146303	945	692.706	0	0
NM_207574	936	683.706	0	0
NM_147056	939	686.706	0	0
NM_146794	921	668.706	0	0
NM_147107	933	680.706	0	0
NM_146373	957	704.706	0	0
NM_147084	951	698.706	0	0
NM_001011858	957	704.706	0	0
NM_001011752	1011	758.663	0	0
NM_146417	936	683.706	0	0
NM_146295	927	674.706	0	0
NM_146324	987	734.685	0	0
NM_001011850	951	698.706	0	0
NM_146506	960	707.706	0	0
NM_001011828	1002	749.663	0	0
NM_207254	918	665.706	0	0
NM_146519	924	671.706	0	0
NM_146547	954	701.706	0	0
NM_146594	966	713.706	0	0
NM_146967	933	680.706	0	0
NM_146605	939	686.706	0	0
NM_146982	930	677.706	0	0
NM_147095	954	701.706	0	0
NM_001005481	942	689.706	0	0
NM_207159	933	680.706	0	0
NM_147007	933	680.706	0	0
NM_146617	942	689.706	0	0
NM_146953	915	662.706	0	0
NM_146608	945	692.706	0	0
NM_146396	912	659.706	0	0
NM_001011773	918	665.706	0	0
NM_147012	960	707.706	0	0
NM_001011831	936	683.706	0	0
NM_147077	945	692.706	0	0
NM_146836	927	674.706	0	0
NM_146777	957	704.706	0	0
NM_207622	942	689.706	0	0
NM_001011869	954	701.706	0	0
NM_146701	945	692.706	0	0
NM_146306	1002	749.663	0	0
NM_146292	999	746.663	0	0
NM_001011840	933	680.706	0	0
NM_146601	1156	903.663	0	0
NM_001011855	942	689.706	0	0
NM_146910	948	695.706	0	0
NM_010997	942	689.706	0	0
NM_021445	1323	1070.66	0	0
NM_146998	927	674.706	0	0
NM_146700	924	671.706	0	0
NM_147044	948	695.706	0	0
NM_019476	960	707.706	0	0
NM_146860	942	689.706	0	0
NM_146448	951	698.706	0	0
NM_146751	951	698.706	0	0
NM_207146	939	686.706	0	0
NM_053113	722	459.961	2	0.734215
NM_207573	936	683.706	0	0
NM_146435	945	692.706	0	0
NM_207020	933	680.706	0	0
NM_001011868	972	719.706	0	0
NM_146987	942	689.706	0	0
NM_010984	954	701.706	0	0
NM_001011734	924	671.706	0	0
NM_146429	960	707.706	0	0
NM_001011527	972	719.706	0	0
NM_146549	939	686.706	0	0
NM_207227	936	683.706	0	0
NM_175000	604	426.214	1	0.396174
NM_146948	939	686.706	0	0
NM_146814	951	698.706	0	0
NM_175682	997	744.663	0	0
NM_146911	924	671.706	0	0
NM_146555	960	707.706	0	0
NM_001011790	936	683.706	0	0
NM_201376	1164	911.663	0	0
NM_146274	939	686.706	0	0
NM_146344	960	707.706	0	0
NM_147069	954	701.706	0	0
NM_019486	939	686.706	0	0
NM_146300	969	716.706	0	0
NM_001011822	939	686.706	0	0
NM_001160136	1004	751.663	0	0
NM_146675	939	686.706	0	0
NM_001011794	933	680.706	0	0
NM_001017393	1206	953.663	0	0
NM_146935	939	686.706	0	0
NM_146279	951	698.706	0	0
NM_146614	924	671.706	0	0
NM_146797	951	698.706	0	0
NM_147120	966	713.706	0	0
NM_146489	951	698.706	0	0
NM_146347	936	683.706	0	0
NM_001011785	930	677.706	0	0
NM_146632	966	713.706	0	0
NM_001011808	921	668.706	0	0
NM_147096	957	704.706	0	0
NM_146624	948	695.706	0	0
NM_178412	1690	1437.66	0	0
NM_001001807	933	680.706	0	0
NM_146796	945	692.706	0	0
NM_146912	930	677.706	0	0
NM_025896	1282	1029.66	0	0
NM_001011761	936	683.706	0	0
NM_146625	933	680.706	0	0
NM_146438	948	695.706	0	0
NM_146354	939	686.706	0	0
NM_146970	918	665.706	0	0
NM_146683	957	704.706	0	0
NM_146835	945	692.706	0	0
NM_001011805	930	677.706	0	0
NM_146713	948	695.706	0	0
NM_194339	4305	3569.19	182	8.61026
NM_027510	1020	498.308	46	15.5874
NM_146341	930	677.706	0	0
NM_001011798	930	677.706	0	0
NM_001011846	945	692.706	0	0
NM_146815	927	674.706	0	0
NM_207139	936	683.706	0	0
NM_146708	948	695.706	0	0
NM_206975	570	323.311	0	0
NM_146611	936	683.706	0	0
NM_146291	948	695.706	0	0
NM_146826	936	683.706	0	0
NM_001005488	921	668.706	0	0
NM_206867	570	323.311	0	0
NM_207562	927	674.706	0	0
NM_016879	2594	2341.66	0	0
NM_146378	963	710.706	0	0
NM_146656	933	680.706	0	0
NM_146807	939	686.706	0	0
NM_199477	1808	1555.66	0	0
NM_146927	936	683.706	0	0
NM_146610	945	692.706	0	0
NM_147021	948	695.706	0	0
NM_007847	484	245.023	0	0
NM_146956	930	677.706	0	0
NM_146758	942	689.706	0	0
NM_207249	939	686.706	0	0
NM_146329	945	692.706	0	0
NM_028477	864	611.743	0	0
NM_207144	948	695.706	0	0
NM_146952	939	686.706	0	0
NM_146969	918	665.706	0	0
NM_001011789	957	704.706	0	0
NM_207224	939	686.706	0	0
NM_009487	2962	2709.66	0	0
NM_146440	948	695.706	0	0
NM_011033	2586	2333.66	0	0
NM_146980	927	674.706	0	0
NM_146443	939	686.706	0	0
NM_146286	933	680.706	0	0
NM_146534	945	692.706	0	0
NM_147083	954	701.706	0	0
NM_146390	930	677.706	0	0
NM_177061	966	713.706	0	0
NM_146627	939	686.706	0	0
NM_146331	945	692.706	0	0
NM_146370	966	713.706	0	0
NM_146707	948	695.706	0	0
NM_146746	927	674.706	0	0
NM_146281	918	665.706	0	0
NM_146380	984	731.685	0	0
NM_146988	933	680.706	0	0
NM_147023	939	686.706	0	0
NM_146441	927	674.706	0	0
NM_001011749	948	695.706	0	0
NM_147115	942	689.706	0	0
NM_146795	933	680.706	0	0
NM_147038	939	686.706	0	0
NM_146400	939	686.706	0	0
NM_001081471	1446	1193.66	0	0
NM_001005858	2013	1568.23	35.6112	3.83434
NM_177636	1035	782.663	0	0
NM_001081448	2550	2297.66	0	0
NM_172841	8526	8250.11	61	1.24849
NM_001040055	443	210.05	0	0
NM_146718	954	701.706	0	0
NM_146391	951	698.706	0	0
NM_025746	1781	1528.66	0	0
NM_146405	942	689.706	0	0
NM_028625	715	463.437	0	0
NM_001034100	538	293.731	0	0
NM_009542	2731	1906.42	30	2.65716
NM_146994	927	674.706	0	0
NM_026811	729	477.341	0	0
NM_148942	1390	1137.66	0	0
NM_146269	945	692.706	0	0
NM_013617	1662	1409.66	0	0
NM_146539	945	692.706	0	0
NM_146577	945	692.706	0	0
NM_001081642	1191	938.663	0	0
NM_001033199	2997	2744.66	0	0
NM_001025260	494	253.857	0	0
NM_146997	960	707.706	0	0
NM_001081095	1264	1011.66	0	0
NM_146766	939	686.706	0	0
NM_207156	955	702.706	0	0
NM_001030292	1032	779.663	0	0
NM_207556	939	686.706	0	0
NM_146819	927	674.706	0	0
NM_146633	948	695.706	0	0
NM_001101531	1303	1050.66	0	0
NM_146779	930	677.706	0	0
NM_146805	933	680.706	0	0
NM_146818	936	683.706	0	0
NM_001081132	5174	3941.46	289	12.381
NM_001033312	2831	3434.21	8	0.393349
NM_001033819	1898	1645.66	0	0
NM_001085533	1556	1303.66	0	0
NM_146875	951	698.706	0	0
NM_152814	1692	1284.05	16	2.10403
NM_207561	942	689.706	0	0
NM_145490	2059	1467.33	18.7727	2.16029
NM_146556	936	683.706	0	0
NM_011763	3921	3346.1	52.0212	2.62516
NM_146293	945	692.706	0	0
NM_201643	3208	2955.66	0	0
NM_001097644	2940	2513.52	124	8.33018
NM_147078	956	703.706	0	0
NM_001045553	2449	1994.57	22.9404	1.94207
NM_172844	3065	2812.66	0	0
NM_146618	933	680.706	0	0
NM_001033423	951	698.706	0	0
NM_001013379	2996	2152.66	80	6.27521
NM_146905	939	686.706	0	0
NM_146756	951	698.706	0	0
NM_147017	948	695.706	0	0
NM_146325	954	701.706	0	0
NM_001081248	1224	971.663	0	0
NM_144835	6776	6462.21	71	1.85521
NM_146660	933	680.706	0	0
NM_146745	936	683.706	0	0
NM_147091	942	689.706	0	0
NM_146586	936	683.706	0	0
NM_001034860	1810	1557.66	0	0
NM_001081661	743	491.256	0	0
NM_146529	912	659.706	0	0
NM_146897	936	683.706	0	0
NM_001033176	1732	1479.66	0	0
NM_146584	924	671.706	0	0
NM_001045559	3008	2457.6	67.6209	4.64605
NM_025525	1393	983.797	98	16.8204
NM_147006	1069	816.663	0	0
NM_001080769	8567	9872.91	81	1.38533
NM_053141	5278	4817.53	18	0.630903
NM_147032	951	698.706	0	0
NM_146308	963	710.706	0	0
NM_138955	3626	4590.43	3	0.110353
NM_001081318	1953	1700.66	0	0
NM_207132	945	692.706	0	0
NM_033592	4717	5239.55	4.04502	0.130359
NM_053130	3533	3297.37	6.87542	0.352083
NM_053138	3693	3529.82	5	0.239184
NM_176999	6926	7135.93	1	0.0236627
NM_010990	906	653.706	0	0
NM_025984	711	459.491	0	0
NM_146821	1122	904.145	1	0.186757
NM_013619	1242	989.663	0	0
NM_001085477	930	677.706	0	0
NM_146767	933	680.706	0	0
NM_172754	2464	2018.12	73.0596	6.11288
NM_207541	2253	1510.39	25.3791	2.83728
NM_198621	1967	1714.66	0	0
NM_146493	957	704.706	0	0
NM_001033632	541	281.897	3	1.79699
NM_027661	1408	1155.66	0	0
NM_146658	930	677.706	0	0
NM_146569	918	665.706	0	0
NM_001081405	2744	2491.66	0	0
NM_001039042	1033	906.386	1	0.186295
NM_146917	924	671.706	0	0
NM_146587	936	683.706	0	0
NM_053114	2434	1665	1	0.101415
NM_001076679	618	345.905	3	1.46447
NM_054091	957	704.706	0	0
NM_001011803	939	686.706	0	0
NM_001081246	1690	1437.66	0	0
NM_001045535	1494	1241.66	0	0
NM_001007581	1888	1767.18	74.3939	7.10837
NM_001099309	649	398.602	0	0
NM_146464	945	692.706	0	0
NM_001025351	174	31.4727	0	0
NM_019475	1766	1513.66	0	0
NM_001039965	3194	2774.22	167.536	10.1972
NM_001029934	6978	6030.03	293	8.2047
NM_053142	3284	3119.24	27	1.4616
NM_146882	933	680.706	0	0
NM_146801	933	680.706	0	0
NM_001013817	2417	2196.29	79.7694	6.13283
NM_177653	1925	1826.11	8	0.739736
NM_001081983	439	206.631	0	0
NM_001029867	1888	1635.66	0	0
NM_001081372	1965	1712.66	0	0
NM_172549	7483	8422.66	159	3.18759
NM_053136	3615	3397.52	6	0.298197
NM_010970	978	725.706	0	0
NM_001079865	1823	1570.66	0	0
NM_053137	3034	2842.76	9	0.534585
NM_147022	936	683.706	0	0
NM_001005570	924	671.706	0	0
NM_172614	4241	4429.84	15.1364	0.576964
NM_001081332	5222	6323.1	5	0.133522
NM_053173	2627	2671.38	5.04748	0.319046
NM_147113	945	692.706	0	0
NM_146845	948	695.706	0	0
NM_023707	856	603.743	0	0
NM_001033536	8000	7696.46	91	1.99648
NM_053146	2712	2532.46	4	0.266705
NM_146690	945	692.706	0	0
NM_001081190	1456	1203.66	0	0
NM_147102	954	701.706	0	0
NM_001011800	2672	2498.74	5	0.337881
NM_146602	936	683.706	0	0
NM_026594	805	552.862	0	0
NM_025691	3605	3187.66	434	22.9896
NM_053145	3418	3047.04	25	1.3854
NM_001001805	939	686.706	0	0
NM_207693	984	731.685	0	0
NM_183088	2492	2099.36	6.39118	0.514054
NM_001085518	3740	3611.44	75.999	3.55338
NM_011001	1185	932.663	0	0
NM_029993	461	256.61	3	1.97407
NM_001005227	1011	758.663	0	0
NM_146419	930	677.706	0	0
NM_146175	5222	5753.66	52	1.52607
NM_001081217	5942	5990.37	23.0688	0.650257
NM_146643	945	692.706	0	0
NM_001111293	1134	881.663	0	0
NM_146620	1077	824.663	0	0
NM_021337	3972	4385.16	270	10.3966
NM_146320	978	725.706	0	0
NM_146316	966	713.706	0	0
NM_001081382	3111	3326.99	59.6588	3.02787
NM_001033779	891	638.706	0	0
NM_146541	954	701.706	0	0
NM_008207	2182	1807.22	86.0128	8.03649
NM_001011818	921	668.706	0	0
NM_207563	948	695.706	0	0
NM_001097977	2672	2419.66	0	0
NM_146359	951	698.706	0	0
NM_029491	2703	2140.59	3.83405	0.30244
NM_147063	951	992.991	2	0.340094
NM_146890	960	707.706	0	0
NM_001039594	623	373.529	0	0
NM_147087	957	704.706	0	0
NM_025924	1402	1043.33	81	13.1092
NM_146457	928	675.706	0	0
NM_001033768	1083	830.663	0	0
NM_009561	2347	2266.17	26	1.93729
NM_001005520	924	671.706	0	0
NM_153151	1991	1726.09	1.21772	0.119124
NM_001024147	1380	1127.66	0	0
NM_146817	1076	823.663	0	0
NM_146545	939	686.706	0	0
NM_001013362	4891	5647.74	0	0
NM_207703	1008	755.663	0	0
NM_146907	918	665.706	0	0
NM_207240	960	707.706	0	0
NM_146696	1100	847.663	0	0
NM_207674	990	737.685	0	0
NM_001081687	913	582.928	4	1.15867
NM_001033159	5630	4626.01	62	2.26308
NM_001011733	2083	1830.66	0	0
NM_147070	939	686.706	0	0
NM_001033404	702	450.65	0	0
NM_001039967	3302	2887.5	15.0018	0.877272
NM_023333	2142	1889.66	0	0
NM_146397	924	671.706	0	0
NM_183094	1247	994.663	0	0
NM_146570	987	734.685	0	0
NM_009544	2004	1646.48	16	1.64089
NM_013777	1231	841.382	2	0.401376
NM_207135	954	701.706	0	0
NM_146450	939	686.706	0	0
NM_147028	957	704.706	0	0
NM_146646	951	698.706	0	0
NM_001011780	1776	1523.66	0	0
NM_001011740	1260	1007.66	0	0
NM_177899	5780	5595.25	76.2267	2.30039
NM_145548	4374	3917.28	1	0.0431052
NM_175537	4091	3949.94	58.2339	2.48943
NM_172881	3358	3105.66	0	0
NM_146350	972	719.706	0	0
NM_009489	3102	2849.66	0	0
NM_147079	940	687.706	0	0
NM_198111	10263	9600.64	744	13.0854
NM_146591	933	680.706	0	0
NM_013618	936	683.706	0	0
NM_001081148	2182	1929.66	0	0
NM_001085504	1224	971.663	0	0
NM_001033541	1809	1556.66	0	0
NM_001001810	924	671.706	0	0
NM_080461	1999	2304.31	288	21.1041
NM_001081096	1835	1582.66	0	0
NM_053135	2842	2682.85	2	0.125878
NM_023219	2132	1879.66	0	0
NM_026961	610	437.675	13	5.01541
NM_053144	4714	4148.3	9	0.366342
NM_029294	1676	1423.66	0	0
NM_177637	1403	1150.66	0	0
NM_146829	1041	788.663	0	0
NM_145474	1622	1369.66	0	0
NM_001039128	930	677.706	0	0
NM_001011865	927	674.706	0	0
NM_146803	936	683.706	0	0
NM_027344	1332	1079.66	0	0
NM_146526	930	677.706	0	0
NM_173031	2319	2066.66	0	0
NM_146786	951	698.706	0	0
NM_146884	996	743.663	0	0
NM_053127	2789	2536.66	0	0
NM_001099325	902	649.706	0	0
NM_146249	1897	1333.22	42.5752	5.39226
NM_001085528	549	303.949	0	0
NM_001013412	282	91.174	0	0
NM_146851	930	677.706	0	0
NM_033583	4708	5523.51	3.843	0.117482
NM_146892	1531	1278.66	0	0
NM_013620	948	695.706	0	0
NM_147093	2923	2398.49	61	4.29444
NM_147105	936	683.706	0	0
NM_146830	1071	818.663	0	0
NM_146640	957	704.706	0	0
NM_009341	2065	1812.66	0	0
NM_001013360	4600	5367.62	41.2386	1.29729
NM_001081657	904	651.706	0	0
NM_007535	444	210.866	0	0
NM_146616	960	707.706	0	0
NM_146409	979	726.706	0	0
NM_053132	3506	3332.39	8	0.405367
NM_001101464	1206	953.663	0	0
NM_013844	4731	3593.18	148.061	6.95788
NM_001025386	951	698.706	0	0
NM_173377	1252	999.663	0	0
NM_172398	1341	1085.77	255	39.6568
NM_025413	922	669.706	0	0
NM_026791	1866	1816.43	41	3.81136
NM_030106	299	102.364	0	0
NM_146770	939	686.706	0	0
NM_172723	2418	2585.65	25	1.63262
NM_001025163	4751	4166.38	9	0.364752
NM_001081392	17959	17673.8	42	0.401267
NM_148943	8094	7841.66	0	0
NM_146298	945	692.706	0	0
NM_207571	1148	895.663	0	0
NM_001033225	1940	1870.38	763	68.8824
NM_146853	939	686.706	0	0
NM_147002	1029	776.663	0	0
NM_146673	948	695.706	0	0
NM_001033530	3411	2676.12	20.091	1.26768
NM_146810	995	742.663	0	0
NM_001024672	1449	1196.66	0	0
NM_146456	939	686.706	0	0
NM_146772	921	668.706	0	0
NM_146360	1041	788.663	0	0
NM_031382	3972	3719.66	0	0
NM_146893	936	683.706	0	0
NM_146463	930	677.706	0	0
NM_177802	1907	1654.66	0	0
NM_033590	4660	5114.46	47.7109	1.57519
NM_146478	951	698.706	0	0
NM_146649	960	707.706	0	0
NM_001034856	1194	941.663	0	0
NM_146837	945	692.706	0	0
NM_146645	942	689.706	0	0
NM_146363	981	728.685	0	0
NM_147016	927	674.706	0	0
NM_146376	972	719.706	0	0
NM_201641	3242	2989.66	0	0
NM_146582	951	698.706	0	0
NM_147060	981	728.685	0	0
NM_001146023	1285	1242.41	60	8.15459
NM_207008	936	683.706	0	0
NM_001122596	3044	2353.56	0	0
NM_020288	1021	768.663	0	0
NM_001128145	2991	3039.27	1	0.0555579
NM_176954	4390	5056.86	0	0
NM_178875	2500	1764.06	38.489	3.68416
NM_001103153	830	577.812	0	0
NM_001199331	687	435.87	0	0
NM_183025	3157	2743.64	32.2453	1.98451
NM_013621	1357	1104.66	0	0
NM_001112805	4655	4035.36	0	0
NM_146727	972	719.706	0	0
NM_001159646	2263	1880.75	103	9.24744
NM_001081252	6514	5545.64	75	2.28362
NM_183144	2792	2714.79	37.1868	2.31296
NM_001113424	1027	624.948	45.1092	12.1881
NM_001128093	905	652.706	0	0
NM_001101472	1999	1746.66	0	0
NM_001003405	806	553.862	0	0
NM_027220	1460	1207.66	0	0
NM_001128091	1590	1337.66	0	0
NM_019485	2435	2182.66	0	0
NM_001110517	2296	1745.56	45.182	4.37065
NM_146722	943	690.706	0	0
NM_028130	5304	4281.84	45	1.77458
NM_001004176	6514	7166.34	36	0.848241
NM_177888	4894	4247.9	0	0
NM_001101605	2215	1668.31	4.81803	0.487649
NM_175272	11332	13598.2	0	0
NM_001044308	9833	9580.66	0	0
NM_177001	3581	3634.38	29	1.34736
NM_001085537	539	294.652	0	0
NM_001145880	4435	3869.61	17.5615	0.766319
NM_001101479	5218	4074.8	4	0.165755
NM_001159934	1318	1065.66	0	0
NM_144863	2161	1689.08	0	0
NM_001126317	782	529.988	0	0
NM_018738	2064	1862.65	206.329	18.7044
NM_001136270	1697	1897.39	130	11.5691
NM_001111016	11070	13096.1	126	1.62459
NM_020262	2747	2581.26	17	1.11207
NM_001159775	1120	867.663	0	0
NM_176987	4811	4339.37	18	0.700423
NM_023595	2358	2005.03	0	0
NM_001127686	559	313.142	0	0
NM_146185	4525	3974.94	85.4385	3.62943
NM_028913	2412	2159.66	0	0
NM_001110015	3281	2867.43	130.147	7.66398
NM_146401	939	686.706	0	0
NM_001011845	948	695.706	0	0
NM_020563	425	195.045	0	0
NM_001126316	1432	1179.66	0	0
NM_018791	2666	2352.6	13	0.93306
NM_207152	942	689.706	0	0
NM_001008706	549	303.949	0	0
NM_007813	1876	1623.66	0	0
NM_146305	1046	793.663	0	0
NM_001081355	7323	7990.15	146.263	3.09096
NM_001122595	2997	2326.91	10	0.725662
NM_001085517	432	200.732	0	0
NM_008664	4953	4814.94	5567	195.229
NM_001033543	2479	2565.01	4	0.263321
NM_146711	1092	839.663	0	0
NM_146317	1110	857.663	0	0
NM_001127363	2843	2772.3	963.495	58.6845
NM_001142957	3236	2428.13	31.2435	2.17271
NM_023546	1216	963.663	0	0
NM_177820	1986	1579.07	14	1.49707
NM_001076790	1467	1214.66	0	0
NM_001113468	2559	2306.66	0	0
NM_026394	768	516.065	0	0
NM_001136496	2439	1722.66	0	0
NM_145361	3026	3920.58	229	9.8628
NM_175442	3008	2328.25	0	0
NM_146266	1004	751.663	0	0
NM_175210	8323	8189.71	102	2.10303
NM_009206	2445	2103.93	86.9093	6.97509
NM_146717	1004	751.663	0	0
NM_001126318	958	705.706	0	0
NM_027919	1840	1863.15	27	2.44698
NM_001039555	1778	1525.66	0	0
NM_001160402	1257	1381.18	1	0.122255
NM_001110016	2942	2589.34	21.8534	1.4251
NM_153102	2261	2008.66	0	0
NM_001159907	5060	5342.25	22	0.695365
NM_001123371	1223	974.316	1.20465	0.208773
NM_146763	1063	810.663	0	0
NM_145228	1708	1455.66	0	0
NM_001080944	5529	5055.57	18	0.601197
NM_172406	6286	6118.5	1876	51.7729
NM_027097	930	677.706	0	0
NM_001104946	892	639.706	0	0
NM_026458	5384	5131.66	0	0
NM_153749	2489	2236.66	0	0
NM_146958	945	692.706	0	0
NM_146651	991	738.663	0	0
NM_019474	1099	846.663	0	0
NM_001143686	2057	1804.66	0	0
NM_030746	1761	1508.66	0	0
NM_019440	3537	3502.3	195.768	9.43851
NM_001110779	685	433.921	0	0
NM_001145433	1036	699.132	556	134.286
NM_001039676	2334	2081.66	0	0
NM_001159683	5670	5854.9	82.4277	2.37721
NM_146543	980	727.706	0	0
NM_001033299	5685	5879.47	1.57235	0.045157
NM_028529	1099	846.663	0	0
NM_001024230	2971	2633.2	9.61971	0.616869
NM_201363	1659	1406.66	0	0
NM_001159275	1346	1093.66	0	0
NM_001114754	893	640.706	0	0
NM_026987	3405	3311.12	131	6.68053
NM_009126	1629	1376.66	0	0
NM_175375	8251	7708.09	220	4.81937
NM_001033767	2648	2012.37	18	1.51035
NM_001135019	6294	5321.83	34.5619	1.09661
NM_001128146	3342	3328.62	0	0
NM_001001489	2372	2119.66	0	0
NM_207550	927	674.706	0	0
NM_001146107	2247	1994.66	0	0
NM_001113385	3551	3298.66	0	0
NM_029906	1219	966.663	0	0
NM_001114679	3863	3576.05	47.7422	2.25431
NM_147097	951	698.706	0	0
NM_029054	1538	1285.66	0	0
NM_001101467	2226	1973.66	0	0
NM_207245	5321	4849.64	48	1.67127
NM_183158	2735	2536.56	6	0.399412
NM_033175	564	317.758	0	0
NM_001082485	6305	5331.97	162.438	5.14416
NM_001136476	924	671.706	0	0
NM_001146024	4331	4676.95	9.30903	0.336091
NM_029360	981	846.624	2	0.398891
NM_080420	2927	2674.66	0	0
NM_001101510	3874	3909.32	55	2.37561
NM_001004184	2846	2593.66	0	0
NM_001113395	336	127.395	0	0
NM_146721	948	695.706	0	0
NM_029952	3755	2920.73	143.757	8.31096
NM_146761	955	702.706	0	0
NM_172864	3082	2844.97	1	0.0593523
NM_153063	2337	1645.48	41	4.20731
NM_146715	1088	835.663	0	0
NM_001011854	1011	758.663	0	0
NM_177475	4874	4973.97	44	1.4937
