target_id	length	eff_length	est_counts	tpm
NM_029952	3755	3222.52	254.837	9.71909
NM_146761	955	739.711	0	0
NM_172864	3082	2866.69	0	0
NM_153063	2337	1805.5	35	2.38248
NM_146715	1088	872.691	0	0
NM_001011854	1011	795.691	0	0
NM_177475	4874	4853.85	73	1.8484
NM_147100	5137	4475.92	3	0.0823754
NM_146716	939	723.711	0	0
NM_145483	3809	3165.37	103	3.99918
NM_198635	2838	2622.69	0	0
NM_001128601	783	542.554	69.7229	15.794
NM_177744	3033	2772.96	2.04825	0.0907815
NM_028660	1475	1259.69	0	0
NM_028335	3682	3293.73	21.5285	0.803314
NM_028316	4211	4352.92	51.7974	1.46247
NM_146304	948	732.711	0	0
NM_172443	6988	7628.53	252.883	4.07415
NM_146559	1132	916.691	0	0
NM_001011517	957	741.711	0	0
NM_029419	2392	2117.02	0	0
NM_146338	1080	864.691	0	0
NM_001177480	946	714.235	11.9038	2.04835
NM_009568	2621	2468.5	11	0.547668
NM_001177481	403	200.596	0	0
NM_001012269	942	726.711	0	0
NM_001011769	1128	912.691	0	0
NM_001105557	2031	1539.68	238	18.9979
NM_001011852	1061	845.691	0	0
NM_001037748	956	740.711	0	0
NM_173034	3082	2911.03	0	0
NM_146290	1118	902.691	0	0
NM_173743	1509	1392.73	5.37676	0.474473
NM_001195348	2248	1787.58	153.15	10.5296
NM_201410	2293	2104.84	58.9411	3.44158
NM_001199940	2193	2004.66	50.299	3.08374
NM_147047	957	741.711	0	0
NM_001177518	463	255.289	0	0
NM_147024	1080	864.691	0	0
NM_001173460	1496	1222.25	7.22938	0.72694
NM_146319	1035	819.691	0	0
NM_175032	5103	4620.7	2	0.0531962
NM_001177528	376	176.885	0	0
NM_147071	1174	958.691	0	0
NM_001011856	954	738.711	0	0
NM_146263	1035	819.691	0	0
NM_001162940	948	732.711	0	0
NM_028191	1941	1725.69	0	0
NM_001033336	5729	5919.46	141.796	2.94402
NM_001177482	454	246.872	0	0
NM_182714	939	815.319	0	0
NM_009493	3623	3407.69	0	0
NM_146271	957	741.711	0	0
NM_029794	1250	1034.69	0	0
NM_001033341	7909	7690.87	96	1.5341
NM_146781	1132	916.691	0	0
NM_147085	969	753.711	0	0
NM_146900	1026	810.691	0	0
NM_146816	1068	852.691	0	0
NM_173776	4452	4125.99	27.8324	0.82905
NM_027335	2822	2768.51	323	14.3389
NM_146901	1105	889.691	0	0
NM_144934	2155	1939.69	0	0
NM_146697	1065	849.691	0	0
NM_207153	1041	825.691	0	0
NM_029229	550	338.095	0	0
NM_001164532	1390	1174.69	0	0
NM_147118	966	750.711	0	0
NM_146406	942	726.711	0	0
NM_147082	960	744.711	0	0
NM_001163501	6856	7244.47	131.217	2.22609
NM_146531	939	723.711	0	0
NM_144544	881	657.679	40	7.47488
NM_146968	1053	837.691	0	0
NM_001163676	5504	5691.74	0.203244	0.00438866
NM_001100182	1944	1728.69	0	0
NM_146297	1102	886.691	0	0
NM_001012640	486	277.093	0	0
NM_172749	6327	6589.73	160	2.98408
NM_146283	1054	838.691	0	0
NM_146538	998	782.711	0	0
NM_001166581	5181	4329.06	38	1.07882
NM_138630	3321	3256.47	1.95812e-08	7.39014e-10
NM_146825	1098	882.691	0	0
NM_173786	1527	1432.71	6.15583	0.528063
NM_001163836	3208	2992.69	0	0
NM_001034859	2838	2505.29	1285.84	63.079
NM_011453	1903	1687.69	0	0
NM_146349	936	720.711	0	0
NM_028314	1105	856.271	81.9349	11.7602
NM_001166644	6353	7061.43	1543	26.8554
NM_146612	1027	811.691	0	0
NM_001013785	1242	966.046	15	1.90832
NM_147041	1080	864.691	0	0
NM_001164743	4152	3936.69	0	0
NM_146270	1096	880.691	0	0
NM_146336	942	726.711	0	0
NM_146537	927	711.729	0	0
NM_001011771	936	720.711	0	0
NM_001168660	1558	1448.57	6.52311	0.553445
NM_146647	933	717.729	0	0
NM_001199840	1095	879.691	0	0
NM_146755	1079	863.691	0	0
NM_001193631	959	743.711	0	0
NM_001011872	1023	807.691	0	0
NM_147046	945	729.711	0	0
NM_001163502	7266	7692.16	13.7826	0.220212
NM_146599	1052	836.691	0	0
NM_146878	1066	850.691	0	0
NM_001039116	1184	968.691	0	0
NM_146891	1027	811.691	0	0
NM_146589	948	732.711	0	0
NM_001164233	2195	1979.69	0	0
NM_146567	1107	891.691	0	0
NM_001199330	2948	2385.01	84.1314	4.33537
NM_001166601	700	485.485	0	0
NM_001163064	2634	2114.09	55.7905	3.24336
NM_028935	3839	3408.58	13.2875	0.479101
NM_001005230	984	768.711	0	0
NM_146903	1147	931.691	0	0
NM_146873	940	724.711	0	0
NM_146661	957	741.711	0	0
NM_001025241	1123	907.691	0	0
NM_147009	1395	1179.69	0	0
NM_001164312	3012	2796.69	0	0
NM_001033361	5379	5163.69	0	0
NM_146665	1044	828.691	0	0
NM_146792	1078	862.691	0	0
NM_146753	927	711.729	0	0
NM_146465	1038	822.691	0	0
NM_146459	943	727.711	0	0
NM_177256	2889	2673.69	0	0
NM_146288	1030	814.691	0	0
NM_020290	1062	846.691	0	0
NM_146472	1034	818.691	0	0
NM_001163136	3818	3243.56	1	0.037891
NM_146416	948	732.711	0	0
NM_146353	951	735.711	0	0
NM_146560	1124	908.691	0	0
NM_146846	942	726.711	0	0
NM_146889	948	732.711	0	0
NM_146858	960	744.711	0	0
NM_001011737	1160	944.691	0	0
NM_001011796	957	741.711	0	0
NM_146413	936	720.711	0	0
NM_146314	990	774.711	0	0
NM_146486	921	705.746	0	0
NM_146454	942	726.711	0	0
NM_146492	1006	790.691	0	0
NM_146881	1034	818.691	0	0
NM_001099308	2496	1894.62	133.763	8.67707
NM_146590	942	726.711	0	0
NM_146351	942	726.711	0	0
NM_147001	1089	873.691	0	0
NM_177811	3331	2860.46	3.15143	0.135403
NM_183167	2664	2185.45	26.0394	1.46436
NM_001011743	1122	906.691	0	0
NM_001013753	9509	9397.65	44	0.575429
NM_145153	1480	1264.69	0	0
NM_207145	942	726.711	0	0
NM_207551	918	702.746	0	0
NM_147030	1125	909.691	0	0
NM_146802	1056	840.691	0	0
NM_001164581	2718	2276.54	59	3.18519
NM_146361	1057	841.691	0	0
NM_147076	1124	908.691	0	0
NM_207237	4715	5183.73	411.852	9.76466
NM_207142	1015	799.691	0	0
NM_146849	1112	896.691	0	0
NM_147108	1045	829.691	0	0
NM_001004141	1960	1744.69	0	0
NM_146470	1026	810.691	0	0
NM_146431	1039	823.691	0	0
NM_146348	945	729.711	0	0
NM_147089	957	741.711	0	0
NM_147080	942	726.711	0	0
NM_001167578	2528	2312.69	0	0
NM_001011721	1027	811.691	0	0
NM_001164524	1932	1716.69	0	0
NM_146367	2813	2597.69	0	0
NM_147101	951	735.711	0	0
NM_001081301	954	738.711	0	0
NM_146536	1074	858.691	0	0
NM_197999	2859	2758.62	50	2.22759
NM_001200013	1224	1008.69	0	0
NM_001017955	3626	3346.47	20	0.734517
NM_001204340	2672	2435.44	1	0.0504639
NM_019823	2782	2699.83	264.249	12.0292
NM_146408	992	776.711	0	0
NM_147081	948	732.711	0	0
NM_001017394	1796	1580.69	0	0
NM_001162423	3288	3222.43	0.00138174	5.26987e-05
NM_146902	936	720.711	0	0
NM_147039	1189	973.691	0	0
NM_146528	1219	1003.69	0	0
NM_001161773	1467	1251.69	0	0
NM_001199321	2660	2489.94	0	0
NM_172888	2778	2562.69	0	0
NM_177367	3448	3458.05	57	2.02583
NM_146659	1067	851.691	0	0
NM_152894	3393	3300.7	0	0
NM_146852	948	732.711	0	0
NM_146327	1238	1022.69	0	0
NM_147114	957	741.711	0	0
NM_001037751	445	238.55	0	0
NM_147004	1003	787.691	0	0
NM_146557	998	782.711	0	0
NM_146461	933	717.729	0	0
NM_146678	945	729.711	0	0
NM_146412	1084	868.691	0	0
NM_001164640	2292	2018.77	1	0.0608797
NM_001011774	975	759.711	0	0
NM_146411	936	720.711	0	0
NM_001201330	2542	2228.27	0	0
NM_001178038	1870	1751.5	1	0.0701696
NM_001163833	2140	2038.95	17	1.02471
NM_146644	1043	827.691	0	0
NM_001164575	4170	4336.5	0	0
NM_001011760	1131	915.691	0	0
NM_001190373	2815	2897.85	904	38.3399
NM_146501	1026	810.691	0	0
NM_001177399	3345	2678.39	195.914	8.98981
NM_146899	936	720.711	0	0
NM_146813	1069	853.691	0	0
NM_007448	708	493.412	0	0
NM_147106	1036	820.691	0	0
NM_001163945	1398	1158.93	4527.7	480.153
NM_028046	840	624.88	0	0
NM_025425	1065	851.223	45.3042	6.54114
NM_001177857	943	727.711	0	0
NM_001011802	1110	894.691	0	0
NM_147122	1075	859.691	0	0
NM_146855	1116	900.691	0	0
NM_001172104	1681	1502.97	33.7177	2.75718
NM_027584	2328	2112.69	0	0
NM_147037	1082	866.691	0	0
NM_146598	1201	985.691	0	0
NM_147103	948	732.711	0	0
NM_146418	948	732.711	0	0
NM_172810	2717	2479.59	0	0
NM_010732	3346	3677.82	54	1.80452
NM_001037746	4010	3599.69	189.836	6.48144
NM_001011735	942	726.711	0	0
NM_146565	1040	824.691	0	0
NM_177705	3634	2867.86	1	0.0428549
NM_146808	1074	858.691	0	0
NM_001164503	9416	8585.51	245.43	3.51335
NM_001177523	285	104.078	0	0
NM_207175	948	732.711	0	0
NM_147035	1359	1143.69	0	0
NM_025355	1144	895.936	2.13694	0.293139
NM_146502	933	717.729	0	0
NM_146615	1016	800.691	0	0
NM_029078	5804	5157.65	182	4.33689
NM_147018	1079	863.691	0	0
NM_001162424	3258	3194.29	15.9986	0.615555
NM_146996	930	714.729	0	0
NM_001164306	1744	1528.69	0	0
NM_001081032	1357	1141.69	0	0
NM_001004153	3466	3250.69	0	0
NM_146985	1018	802.691	0	0
NM_001011784	960	744.711	0	0
NM_001177401	554	341.924	0	0
NM_001164669	12652	12241	2	0.0200803
NM_146788	1062	846.691	0	0
NM_147042	1266	1050.69	0	0
NM_001177486	282	101.887	0	0
NM_001024848	2227	2011.69	0	0
NM_001037922	2397	2181.69	0	0
NM_146977	933	717.729	0	0
NM_146827	1050	834.691	0	0
NM_001011759	1011	795.691	0	0
NM_001163472	2788	2705.38	91.7509	4.16812
NM_146791	1078	862.691	0	0
NM_147098	1545	1329.69	0	0
NM_001162855	1484	1111.54	424	46.8811
NM_001170955	282	101.887	0	0
NM_146922	1079	863.691	0	0
NM_147027	954	738.711	0	0
NM_177130	2737	2435.07	83	4.18914
NM_001011741	1128	912.691	0	0
NM_001013369	819	485.686	0	0
NM_001011532	1125	909.691	0	0
NM_133772	1498	1600.7	281	21.5752
NM_001172686	1210	994.691	0	0
NM_147104	1038	983.484	4	0.499863
NM_145210	1715	1499.69	0	0
NM_001033229	2398	2182.69	0	0
NM_146973	945	729.711	0	0
NM_207557	948	732.711	0	0
NM_146593	940	724.711	0	0
NM_146530	1090	874.691	0	0
NM_147000	1164	948.691	0	0
NM_001170454	3791	3551.17	200	6.92176
NM_146282	942	726.711	0	0
NM_001044747	4635	3909.26	194.272	6.10767
NM_147033	954	738.711	0	0
NM_001177694	1985	1771.56	0	0
NM_146339	2671	2455.69	0	0
NM_146749	1004	788.691	0	0
NM_013893	782	566.954	0	0
NM_146780	1131	915.691	0	0
NM_146966	1065	849.691	0	0
NM_001011750	1008	792.691	0	0
NM_001013813	6548	6237.82	53.1676	1.04754
NM_207162	1209	993.691	0	0
NM_001013764	1980	1764.69	0	0
NM_172892	3426	3446.51	4	0.142639
NM_146524	992	776.711	0	0
NM_026450	4202	4400.5	18	0.502723
NM_001163026	7697	7045.71	108.597	1.89431
NM_146415	1159	943.691	0	0
NM_146812	942	726.711	0	0
NM_147048	1061	845.691	0	0
NM_026682	1234	1018.69	0	0
NM_001195531	328	137.062	1	0.896686
NM_146452	948	732.711	0	0
NM_001190732	334	141.865	10739	9303.49
NM_029181	743	528.105	0	0
NM_146918	1063	847.691	0	0
NM_001164594	3393	3017.65	15	0.610916
NM_146883	1048	832.691	0	0
NM_146312	960	744.711	0	0
NM_146686	939	723.711	0	0
NM_001011753	995	779.711	0	0
NM_146820	927	711.729	0	0
NM_001011530	1006	790.691	0	0
NM_146469	936	720.711	0	0
NM_001126488	1420	1204.69	0	0
NM_146328	1106	958.57	1	0.128214
NM_001201390	1815	1599.69	0	0
NM_001166645	5651	5013.2	31.7128	0.777462
NM_147074	1046	830.691	0	0
NM_146558	1077	861.691	0	0
NM_146540	945	729.711	0	0
NM_146920	942	726.711	0	0
NM_146687	948	732.711	0	0
NM_001105065	2586	2370.69	0	0
NM_001011807	930	714.729	0	0
NM_146511	1033	817.691	0	0
NM_146571	1016	800.691	0	0
NM_001199062	1091	875.691	0	0
NM_146432	942	726.711	0	0
NM_013616	1106	890.691	0	0
NM_001011777	1097	881.691	0	0
NM_001177577	759	548.49	2	0.448147
NM_146989	1067	851.691	0	0
NM_001001808	936	720.711	0	0
NM_001033791	1181	965.691	0	0
NM_001011837	924	708.746	0	0
NM_201611	1405	1189.69	0	0
NM_001110152	887	536.322	226	51.7895
NM_146871	951	735.711	0	0
NM_001011836	945	729.711	0	0
NM_147049	2912	2696.69	0	0
NM_001033157	2470	2127.15	24.0934	1.39206
NM_147099	954	738.711	0	0
NM_146597	1348	1132.69	0	0
NM_025621	1067	851.691	0	0
NM_146402	939	723.711	0	0
NM_001164166	1077	861.691	0	0
NM_001166067	5141	5409.59	2	0.0454386
NM_001163797	4725	3997.96	42.1314	1.29517
NM_001011754	1065	849.691	0	0
NM_001177400	1158	773.064	334.415	53.1654
NM_146868	949	733.711	0	0
NM_146477	1046	949.765	0	0
NM_146879	1082	866.691	0	0
NM_001199945	1402	1186.69	0	0
NM_146783	931	715.729	0	0
NM_001045539	1650	1434.69	0	0
NM_146265	1084	868.691	0	0
NM_146453	952	736.711	0	0
NM_001005524	921	705.746	0	0
NM_001101475	3297	2794.13	1060	46.6248
NM_146399	942	726.711	0	0
NM_001011523	1275	1059.69	0	0
NM_146709	1049	833.691	0	0
NM_001201364	1724	1445.21	0	0
NM_207558	1132	916.691	0	0
NM_146568	936	720.711	0	0
NM_025904	3436	2861.54	982	42.1765
NM_146923	1062	846.691	0	0
NM_001039125	359	162.398	0	0
NM_001177522	404	201.517	0	0
NM_026340	3303	3232.43	14	0.532302
NM_001011819	927	711.729	0	0
NM_147008	939	723.711	0	0
NM_028356	1675	1498.03	17.2823	1.41788
NM_146798	1065	849.691	0	0
NM_207155	954	738.711	0	0
NM_173435	2645	2429.69	0	0
NM_146848	1012	796.691	0	0
NM_146641	1112	896.691	0	0
NM_001081194	3784	3568.69	0	0
NM_146859	939	723.711	0	0
NM_207555	1016	800.691	0	0
NM_146787	1960	1744.69	0	0
NM_177038	5178	4618.18	231.752	6.16754
NM_146356	967	751.711	0	0
NM_146804	933	717.729	0	0
NM_001033215	2751	2535.69	0	0
NM_146919	968	752.711	0	0
NM_028970	1958	1742.69	0	0
NM_001001809	942	726.711	0	0
NM_146500	921	705.746	0	0
NM_146515	918	702.746	0	0
NM_026513	1547	1359.85	601	54.3178
NM_001161741	644	430.021	0	0
NM_146315	948	732.711	0	0
NM_030109	3249	3069.77	1185.19	47.4503
NM_146822	945	729.711	0	0
NM_146752	939	723.711	0	0
NM_146375	978	762.711	0	0
NM_134069	4276	4060.69	0	0
NM_213721	966	750.711	0	0
NM_027477	3478	3321	29	1.07322
NM_001200002	6872	7434.01	64.5835	1.06772
NM_146844	1109	893.691	0	0
NM_001005485	1041	825.691	0	0
NM_011455	1936	1720.69	0	0
NM_001163675	5711	5902.93	0.000454704	9.46717e-06
NM_001011870	942	726.711	0	0
NM_146843	1223	1007.69	0	0
NM_001195338	2509	2124.13	380.804	22.0333
NM_025698	3452	3004.28	826	33.7908
NM_146754	1023	807.691	0	0
NM_146294	1100	884.691	0	0
NM_146992	918	702.746	0	0
NM_001164525	551	370.211	2	0.663955
NM_001011528	1052	836.691	0	0
NM_001164593	3956	3629.77	0	0
NM_001199902	875	659.831	0	0
NM_001081273	2493	2262.16	1	0.0543294
NM_146437	1068	852.691	0	0
NM_147066	1073	857.691	0	0
NM_026906	1456	1240.69	0	0
NM_001164576	2165	2108.52	0	0
NM_017390	1570	1354.69	0	0
NM_028208	2064	1861.33	38	2.5091
NM_146564	955	739.711	0	0
NM_001190381	939	723.711	0	0
NM_133894	1894	1678.69	0	0
NM_146663	994	778.711	0	0
NM_001011520	1082	866.691	0	0
NM_207694	978	762.711	0	0
NM_001270609	567	354.584	0	0
NM_001195544	902	686.764	0	0
NM_001104648	2340	2124.69	0	0
NM_001105067	2586	2370.69	0	0
NM_001104539	2592	2376.69	0	0
NM_001102660	870	654.848	0	0
NM_001105151	2559	2343.69	0	0
NM_146960	1162	946.691	0	0
NM_001104564	2574	2358.69	0	0
NM_008330	1742	1517.33	70.3292	5.69659
NM_001214911	4208	4768.07	11	0.283537
NM_001104634	2562	2346.69	0	0
NM_001102602	2553	2337.69	0	0
NM_001105073	2559	2343.69	0	0
NM_001105188	2565	2349.69	0	0
NM_001105178	2586	2370.69	0	0
NM_001099326	733	518.196	0	0
NM_001322338	2805	2280.7	1.08971	0.0587222
NM_027306	1368	1152.69	0	0
NM_001276465	15846	15872.3	197.693	1.53077
NM_001024719	1707	1491.69	0	0
NM_001104618	2484	2268.69	0	0
NM_001105056	2598	2382.69	0	0
NM_001104622	2586	2370.69	0	0
NM_009490	2559	2343.69	0	0
NM_146262	1234	1018.69	0	0
NM_001104568	2589	2373.69	0	0
NM_001254725	607	393.617	0	0
NM_001281526	282	101.887	0	0
NM_001101804	4538	3694.18	110.479	3.67554
NM_019536	14038	14215.9	1	0.0086454
NM_001104569	2586	2370.69	0	0
NM_001098840	1462	1246.69	0	0
NM_001104570	2568	2352.69	0	0
NM_001105063	2559	2343.69	0	0
NM_001104642	2574	2358.69	0	0
NM_001100444	991	775.711	0	0
NM_175674	2484	2268.69	0	0
NM_001105074	2586	2370.69	0	0
NM_001114079	2580	2542.63	4	0.193346
NM_001305433	939	723.711	0	0
NM_001100616	3062	2846.69	0	0
NM_001271798	6129	5896.49	19	0.396021
NM_001104625	2547	2331.69	0	0
NM_001085542	1221	1005.69	0	0
NM_001104627	2553	2337.69	0	0
NM_146744	985	769.711	0	0
NM_001002008	2699	2147.49	71	4.06337
NM_001357988	2141	1604.42	85.867	6.5776
NM_001160128	1199	983.691	0	0
NM_001357356	2954	2695.38	50.0673	2.28293
NM_183287	1384	1155.58	0	0
NM_133202	2101	1885.69	0	0
NM_001357811	4339	3796.16	21.6782	0.701838
NM_001357347	2860	2310.26	0	0
NM_001357357	3023	2749.87	21.6806	0.968985
NM_001357655	1723	1507.69	0	0
NM_001358266	2643	2785.58	17.2317	0.760275
NM_001357769	5036	4732.98	0	0
NM_001358087	852	587.01	2.22955	0.466799
NM_001358038	1757	1340.65	0.5	0.0458368
NM_001083312	5604	4877.91	998	25.1452
NM_001358019	2553	2836.84	2	0.086647
NM_001358255	1241	1043.91	1	0.117732
NM_001357870	827	611.895	0	0
NM_029597	1087	871.691	0	0
NM_001357954	3974	3989.62	6	0.184833
NM_001357482	4743	4623.13	23.132	0.614943
NM_001358281	799	627.243	3.06334	0.60023
NM_001358301	2203	1856.72	2.05051	0.135729
NM_207524	880	664.831	0	0
NM_178066	2412	2495.79	72.5228	3.57129
NM_001358267	2490	2587.27	9.24555	0.439187
NM_001357992	3479	2710.76	177.394	8.0428
NM_001357812	4294	3736.52	129.434	4.25736
NM_001358302	2272	1921.63	0	0
NM_001358003	2194	1978.69	0	0
NM_001358282	905	689.764	0	0
NM_001357871	748	582.954	1.00901	0.212726
NM_001358040	672	457.745	0	0
NM_001357355	3185	2940.17	111.252	4.65044
NM_001033977	2801	2585.69	0	0
NM_001357999	512	301.711	0	0
NM_001357697	4197	3371.59	40.0273	1.45908
NM_001357842	3519	3303.69	0	0
NM_001357991	3589	2799.29	19.495	0.855923
NM_001358280	794	578.94	0	0
NM_001357856	1026	810.691	0	0
NM_177567	1012	873.538	1.93666	0.272478
NM_001358037	1757	1340.65	0.5	0.0458368
NM_001357990	2933	2248.24	16.7664	0.916547
NM_001358023	3988	3772.69	0	0
NM_027264	4229	3659.21	95.8878	3.22059
NM_001357259	1095	879.691	0	0
NM_001357260	1091	875.691	0	0
NM_001357905	2874	2804.6	1	0.0438216
NM_001013754	986	822.423	3	0.448316
NM_001358101	3215	2871.67	0	0
NM_001034872	2208	1992.69	0	0
NR_156445	1981	1676.49	0	0
NR_156698	2340	1988.81	7.35699	0.454639
NR_156486	1757	1602.02	28.0752	2.15384
NM_001105156	2559	2343.69	0	0
NM_001104543	2515	2299.69	0	0
NM_177764	2592	2325.7	4	0.211381
NM_146685	1076	860.691	0	0
NM_001103366	2547	2331.69	0	0
NM_001101623	758	543.051	0	0
NM_001105059	2580	2364.69	0	0
NM_172909	3454	3514.92	2	0.0699316
NM_001085524	842	626.88	0	0
NM_001104626	2568	2352.69	0	0
NM_001104638	2550	2334.69	0	0
NM_001105057	2562	2346.69	0	0
NM_001104615	2484	2268.69	0	0
NM_001001185	598	384.89	0	0
NM_001281499	699	484.509	0	0
NM_001271799	5476	5126.82	0	0
NM_001104571	2577	2361.69	0	0
NM_001104623	2496	2280.69	0	0
NM_001099330	491	281.745	0	0
NM_001104582	2562	2346.69	0	0
NM_001128625	2167	1951.69	0	0
NM_001323386	1292	1076.69	0	0
NM_001271020	1550	1334.69	0	0
NM_001033184	1052	836.691	0	0
NM_001104551	2571	2197.13	1	0.0559374
NM_001081449	2421	2205.69	0	0
NM_001276502	15762	15779.5	426.307	3.32038
NM_001102578	2562	2346.69	0	0
NM_001011876	714	499.387	0	0
NM_001104619	2484	2268.69	0	0
NM_001104620	2547	2331.69	0	0
NM_001105183	2565	2349.69	0	0
NM_001100184	1512	1296.69	0	0
NM_001104542	2574	2358.69	0	0
NM_001195681	1263	1183.84	11	1.14198
NM_001105191	2559	2343.69	0	0
NM_001105071	2586	2370.69	0	0
NM_001104639	2565	2349.69	0	0
NM_007845	369	170.946	0	0
NM_001085525	842	626.88	0	0
NM_001085532	1462	1246.69	0	0
NM_001278788	1018	802.691	0	0
NM_001243903	4050	3238.73	16.9528	0.643318
NM_001105062	2586	2370.69	0	0
NM_001111145	1381	1315.79	1	0.0934052
NM_001104641	2568	2352.69	0	0
NM_001011770	1601	1385.69	0	0
NM_001272040	1287	1071.69	0	0
NM_001104614	2670	2454.69	0	0
NM_001270426	560	347.743	0	0
NM_001177467	899	683.798	0	0
NM_146309	951	735.711	0	0
NM_001104621	2547	2331.69	0	0
NM_001007568	3514	3592.81	117	4.00231
NM_001104573	2574	2358.69	0	0
NM_001104578	2571	2355.69	0	0
NM_001104563	2574	2358.69	0	0
NM_001105075	2559	2343.69	0	0
NM_001033878	2556	2340.69	0	0
NM_001205282	2550	2334.69	0	0
NM_001185173	1754	1538.69	0	0
NM_001104575	2574	2358.69	0	0
NM_001243002	1015	799.691	0	0
NM_001080967	691	476.569	0	0
NM_172483	3728	3680.23	14.0848	0.470366
NM_001130693	3633	3417.69	0	0
NM_001104562	2553	2337.69	0	0
NM_001243003	1206	990.691	0	0
NM_001040690	3674	3457.94	154.712	5.49875
NM_053264	1771	1555.69	0	0
NM_001270542	421	216.817	0	0
NM_001104550	2574	2358.69	0	0
NM_001104541	2583	2367.69	0	0
NM_001160135	999	783.691	0	0
NM_001242944	1295	967.186	0	0
NM_207267	821	605.911	0	0
NM_177880	2158	1942.69	0	0
NM_001104624	2496	2280.69	0	0
NM_001104566	2583	2367.69	0	0
NM_001085531	811	595.926	0	0
NM_001243943	825	609.895	0	0
NM_001254744	2081	1913.44	2.43203	0.156212
NM_011553	2314	2098.69	0	0
NM_001276396	773	557.983	0	0
NM_009486	2737	2521.69	0	0
NM_001270518	1580	1364.69	0	0
NM_001039115	2471	2309.63	17.2625	0.918586
NM_001289672	1632	1684.37	10.9441	0.798547
NM_001271676	1937	1716.15	0	0
NM_053215	1879	1663.69	0	0
NM_001104572	2577	2361.69	0	0
NM_001102579	2556	2340.69	0	0
NM_028543	3385	2753.66	39	1.74066
NM_010115	858	642.864	0	0
NM_001104525	1770	1554.69	0	0
NM_001105189	2562	2346.69	0	0
NM_001242947	490	280.83	0	0
NM_001289735	2395	2179.69	0	0
NM_001104565	2571	2355.69	0	0
NM_001305430	939	723.711	0	0
NM_001038697	733	518.196	0	0
NM_001267808	1077	861.75	146.676	20.9188
NM_001045486	3924	3852.71	381.915	12.1831
NM_001195074	720	505.337	0	0
NM_207158	949	733.711	0	0
NM_001105190	2556	2340.69	0	0
NM_146934	1190	974.691	0	0
NM_001105060	2580	2364.69	0	0
NM_001105066	2559	2343.69	0	0
NM_001252070	12272	11443.1	1	0.0107403
NM_001289637	3843	3757.46	0	0
NM_001114529	330	138.65	0	0
NM_001080709	1371	1155.69	0	0
NM_207552	996	780.711	0	0
NM_001104632	2565	2349.69	0	0
NM_001270514	1580	1364.69	0	0
NM_001254760	665	450.802	0	0
NM_001105185	2571	2355.69	0	0
NM_201608	1592	1376.69	0	0
NM_001103368	2592	2376.69	0	0
NM_001286759	3671	3456.77	37.1289	1.32008
NM_001104635	2562	2346.69	0	0
NM_207553	951	735.711	0	0
NM_145612	3238	2735.59	137	6.15499
NM_001195128	651	514.289	1	0.238975
NM_145544	3527	3316.99	173.79	6.4393
NM_028979	1944	1613.73	36	2.74176
NM_001289634	4028	3941.37	0	0
NM_001289641	3884	3822.67	0	0
NM_001104645	2346	2355.43	35	1.82623
NM_001104637	2562	2346.69	0	0
NM_001161608	811	595.926	0	0
NM_001271883	2568	2352.69	0	0
NM_001102580	2562	2346.69	0	0
NM_001278944	5082	4866.69	0	0
NM_013544	1399	1183.69	0	0
NM_001289671	1707	1814.14	63.9518	4.33253
NM_001113388	2981	2913.27	5	0.210934
NM_001254745	993	938.358	1.56797	0.205366
NM_031259	2377	2161.69	0	0
NM_001104547	2343	2127.69	0	0
NM_181990	1130	914.691	0	0
NM_001105179	2559	2343.69	0	0
NM_001104628	2550	2334.69	0	0
NM_001163246	4835	3992.32	85.0546	2.61837
NM_011644	4506	4780.99	0	0
NM_001243908	2620	2291.29	106	5.68571
NM_001038660	2350	2134.69	0	0
NM_001144948	1149	933.691	0	0
NM_001104592	2484	2268.69	0	0
NM_001278943	4617	4401.69	0	0
NM_001270511	1580	1364.69	0	0
NM_001102581	2538	2322.69	0	0
NM_001105152	2568	2352.69	0	0
NM_001100446	989	773.711	0	0
NM_001100445	907	691.746	0	0
NM_001099633	13774	13426.6	2	0.0183072
NM_001105058	2598	2382.69	0	0
NM_010293	1915	1699.69	0	0
NM_001271677	1801	1575.31	108.671	8.47821
NM_001105182	2553	2337.69	0	0
NM_146326	1079	863.691	0	0
NM_001033178	4430	4351.21	75.2655	2.12591
NM_001109914	3284	3155.39	752	29.2903
NM_001286385	1086	870.691	0	0
NM_001289673	1544	1561.68	52.9941	4.17057
NM_001289736	2319	2103.69	0	0
NM_001166062	689	474.593	0	0
NM_001105184	2568	2352.69	0	0
NM_175391	2044	1828.69	0	0
NM_001105076	2430	2214.69	0	0
NM_001105072	2559	2343.69	0	0
NM_001278787	1025	809.691	0	0
NM_001102584	2571	2355.69	0	0
NM_001134802	2227	2011.69	0	0
NM_001281475	2385	2169.69	0	0
NM_001105187	2562	2346.69	0	0
NM_001033981	748	608.441	5.52265	1.11555
NM_001105068	2559	2343.69	0	0
NM_001104644	2421	2205.69	0	0
NM_153598	3048	2832.69	0	0
NM_001200027	972	756.711	0	0
NM_001164286	3748	3532.69	0	0
NM_001105055	2589	2373.69	0	0
NM_001256380	9410	9403.6	134.029	1.75171
NM_001165944	963	747.711	0	0
NM_001105070	2586	2370.69	0	0
NM_001289640	3919	3848.07	0	0
NM_001104549	2586	2370.69	0	0
NM_009491	2544	2328.69	0	0
NM_001045532	766	550.996	0	0
